attn_impl,benchmark,resolution,max_new_tokens,sample_id,visual_encoder_ms,window_attn_ms,full_attn_ms,llm_prefill_ms,decode_loop_ms,ttft_ms,tpot_ms,e2e_ms,f_vision,actual_generated_tokens
guide,docvqa,1792,64,docvqa_375,156.73,,,223.083,633.62,225.604,30.172,859.225,0.182409,22.0
guide,docvqa,1792,64,docvqa_376,156.341,,,222.503,631.993,225.245,28.727,857.238,0.182378,23.0
guide,docvqa,1792,64,docvqa_377,156.631,,,222.703,992.182,225.102,31.006,1217.284,0.128672,33.0
guide,docvqa,1792,64,docvqa_49528,156.517,,,222.853,220.616,225.317,27.577,445.933,0.350987,9.0
guide,docvqa,1792,64,docvqa_49530,156.566,,,223.025,298.211,225.512,37.276,523.723,0.298948,9.0
guide,docvqa,1792,64,docvqa_49532,156.711,,,222.658,511.21,224.965,30.071,736.175,0.212872,18.0
guide,docvqa,1792,64,docvqa_24499,156.524,,,222.536,1854.04,224.833,29.429,2078.873,0.075293,64.0
guide,docvqa,1792,64,docvqa_49534,156.674,,,222.878,655.223,225.582,34.485,880.805,0.177876,20.0
guide,docvqa,1792,64,docvqa_383,156.674,,,223.616,1166.453,225.911,29.161,1392.364,0.112523,41.0
guide,docvqa,1792,64,docvqa_384,156.55,,,222.747,1508.08,225.338,31.418,1733.418,0.090313,49.0
guide,docvqa,1792,64,docvqa_385,157.121,,,223.721,2016.951,226.407,32.015,2243.358,0.070038,64.0
guide,docvqa,1792,64,docvqa_49536,156.541,,,222.701,1343.174,225.397,30.527,1568.571,0.099799,45.0
guide,docvqa,1792,64,docvqa_24500,156.659,,,222.671,1334.976,224.985,30.34,1559.96,0.100425,45.0
guide,docvqa,1792,64,docvqa_33153,156.542,,,222.628,703.766,225.277,29.324,929.042,0.168499,25.0
guide,docvqa,1792,64,docvqa_57733,156.52,,,223.101,802.514,225.601,32.101,1028.115,0.15224,26.0
guide,docvqa,1792,64,docvqa_49542,156.71,,,222.977,541.944,225.17,31.879,767.114,0.204286,18.0
guide,docvqa,1792,64,docvqa_33158,156.352,,,222.418,308.932,224.568,30.893,533.5,0.293068,11.0
guide,docvqa,1792,64,docvqa_49544,158.109,,,225.006,945.187,228.053,31.506,1173.24,0.134763,31.0
guide,docvqa,1792,64,docvqa_58694,156.497,,,222.939,631.602,225.095,33.242,856.697,0.182674,20.0
guide,docvqa,1792,64,docvqa_49546,156.545,,,223.204,1903.267,225.5,30.211,2128.767,0.073538,64.0
guide,docvqa,1792,64,docvqa_395,156.631,,,224.628,332.439,226.953,30.222,559.392,0.280002,12.0
guide,docvqa,1792,64,docvqa_396,156.4,,,224.117,644.474,226.401,30.689,870.875,0.17959,22.0
guide,docvqa,1792,64,docvqa_397,158.513,,,225.284,649.366,229.558,30.922,878.924,0.180349,22.0
guide,docvqa,1792,64,docvqa_49550,158.719,,,230.833,1592.334,233.164,31.222,1825.498,0.086946,52.0
guide,docvqa,1792,64,docvqa_58695,156.626,,,224.005,695.213,226.289,30.227,921.502,0.169968,24.0
guide,docvqa,1792,64,docvqa_398,156.425,,,222.823,450.025,225.057,34.617,675.081,0.231713,14.0
guide,docvqa,1792,64,docvqa_49555,156.757,,,223.238,959.002,226.431,29.061,1185.433,0.132236,34.0
guide,docvqa,1792,64,docvqa_16789,156.61,,,230.027,720.328,232.512,30.014,952.84,0.164361,25.0
guide,docvqa,1792,64,docvqa_407,156.417,,,222.764,430.386,225.216,33.107,655.602,0.238585,14.0
guide,docvqa,1792,64,docvqa_49560,156.661,,,223.355,800.531,226.352,29.649,1026.883,0.15256,28.0
guide,docvqa,1792,64,docvqa_408,156.548,,,223.924,451.324,226.637,32.237,677.962,0.23091,15.0
guide,docvqa,1792,64,docvqa_409,156.439,,,224.177,624.542,226.721,29.74,851.263,0.183773,22.0
guide,docvqa,1792,64,docvqa_24505,156.707,,,223.771,442.604,226.179,27.663,668.782,0.234317,17.0
guide,docvqa,1792,64,docvqa_410,156.699,,,223.318,768.996,231.21,29.577,1000.206,0.156667,27.0
guide,docvqa,1792,64,docvqa_49565,158.138,,,224.28,338.075,226.719,28.173,564.795,0.279991,13.0
guide,docvqa,1792,64,docvqa_16801,156.516,,,225.403,319.952,227.815,35.55,547.768,0.285735,10.0
guide,docvqa,1792,64,docvqa_49569,156.545,,,222.756,422.657,225.151,32.512,647.808,0.241653,14.0
guide,docvqa,1792,64,docvqa_57765,156.672,,,222.924,584.771,225.177,29.239,809.949,0.193435,21.0
guide,docvqa,1792,64,docvqa_57766,156.865,,,223.188,519.639,225.997,32.477,745.636,0.210378,17.0
guide,docvqa,1792,64,docvqa_57767,156.529,,,222.772,447.255,225.245,34.404,672.5,0.232756,14.0
guide,docvqa,1792,64,docvqa_58700,156.979,,,223.287,639.684,225.891,30.461,865.575,0.181358,22.0
guide,docvqa,1792,64,docvqa_49574,156.565,,,222.698,525.269,225.063,27.646,750.332,0.208661,20.0
guide,docvqa,1792,64,docvqa_57770,156.683,,,223.038,385.313,225.553,27.522,610.866,0.256494,15.0
guide,docvqa,1792,64,docvqa_57771,156.821,,,223.351,1729.681,225.521,29.317,1955.202,0.080207,60.0
guide,docvqa,1792,64,docvqa_49579,156.863,,,223.162,451.895,225.903,30.126,677.798,0.23143,16.0
guide,docvqa,1792,64,docvqa_49577,156.878,,,222.789,346.696,225.915,31.518,572.61,0.273971,12.0
guide,docvqa,1792,64,docvqa_49583,156.571,,,223.219,589.597,225.438,31.031,815.035,0.192104,20.0
guide,docvqa,1792,64,docvqa_431,156.79,,,223.2,762.964,225.61,28.258,988.574,0.158602,28.0
guide,docvqa,1792,64,docvqa_58702,156.242,,,222.572,517.123,224.936,28.729,742.059,0.210552,19.0
guide,docvqa,1792,64,docvqa_49586,156.762,,,230.166,1841.635,232.696,29.232,2074.33,0.075572,64.0
guide,docvqa,1792,64,docvqa_432,157.053,,,223.311,553.366,225.756,29.125,779.122,0.201576,20.0
guide,docvqa,1792,64,docvqa_57780,156.453,,,222.836,500.931,225.215,33.395,726.146,0.215457,16.0
guide,docvqa,1792,64,docvqa_57781,156.677,,,223.431,446.353,225.95,31.882,672.303,0.233044,15.0
guide,docvqa,1792,64,docvqa_57782,158.111,,,228.122,1871.371,232.662,29.704,2104.033,0.075147,64.0
guide,docvqa,1792,64,docvqa_57783,156.527,,,222.615,504.79,224.871,29.694,729.661,0.21452,18.0
guide,docvqa,1792,64,docvqa_57784,156.758,,,222.812,1351.818,224.956,30.04,1576.774,0.099417,46.0
guide,docvqa,1792,64,docvqa_433,157.03,,,224.682,546.81,227.069,27.341,773.879,0.202913,21.0
guide,docvqa,1792,64,docvqa_16826,157.096,,,223.377,434.063,228.788,27.129,662.851,0.237001,17.0
guide,docvqa,1792,64,docvqa_57786,156.936,,,224.552,501.372,227.565,31.336,728.937,0.215294,17.0
guide,docvqa,1792,64,docvqa_49595,156.648,,,226.749,788.013,229.956,31.521,1017.969,0.153883,26.0
guide,docvqa,1792,64,docvqa_444,156.597,,,222.962,465.919,225.234,27.407,691.153,0.226574,18.0
guide,docvqa,1792,64,docvqa_16830,156.759,,,223.435,722.813,226.134,32.855,948.947,0.165192,23.0
guide,docvqa,1792,64,docvqa_16831,157.11,,,223.191,680.628,226.469,30.938,907.097,0.173201,23.0
guide,docvqa,1792,64,docvqa_16832,156.686,,,223.27,508.562,225.594,33.904,734.156,0.213423,16.0
guide,docvqa,1792,64,docvqa_57790,156.608,,,222.841,231.756,225.069,28.969,456.824,0.34282,9.0
guide,docvqa,1792,64,docvqa_57791,156.829,,,223.368,832.054,226.13,32.002,1058.184,0.148206,27.0
guide,docvqa,1792,64,docvqa_16835,156.758,,,222.999,577.832,225.896,30.412,803.729,0.195039,20.0
guide,docvqa,1792,64,docvqa_450,156.571,,,222.912,463.622,225.421,33.116,689.043,0.22723,15.0
guide,docvqa,1792,64,docvqa_16837,156.577,,,226.655,552.822,229.059,34.551,781.882,0.200256,17.0
guide,docvqa,1792,64,docvqa_57798,156.947,,,223.37,812.413,226.51,30.089,1038.923,0.151067,28.0
guide,docvqa,1792,64,docvqa_16839,156.768,,,223.3,614.128,225.931,34.118,840.058,0.186616,19.0
guide,docvqa,1792,64,docvqa_57799,156.793,,,223.251,649.362,225.676,32.468,875.039,0.179185,21.0
guide,docvqa,1792,64,docvqa_57800,156.735,,,226.406,904.78,228.747,29.186,1133.527,0.138272,32.0
guide,docvqa,1792,64,docvqa_57801,156.047,,,223.426,585.05,225.865,30.792,810.915,0.192433,20.0
guide,docvqa,1792,64,docvqa_57803,160.101,,,232.502,490.669,234.948,30.667,725.617,0.220642,17.0
guide,docvqa,1792,64,docvqa_57804,155.902,,,222.322,287.674,224.739,31.964,512.413,0.304251,10.0
guide,docvqa,1792,64,docvqa_57805,156.014,,,222.45,1355.976,225.287,30.818,1581.262,0.098664,45.0
guide,docvqa,1792,64,docvqa_49605,156.471,,,223.418,634.235,225.731,31.712,859.965,0.181951,21.0
guide,docvqa,1792,64,docvqa_57807,159.9,,,226.909,401.667,230.179,28.69,631.846,0.253068,15.0
guide,docvqa,1792,64,docvqa_57808,156.552,,,222.816,440.19,225.095,27.512,665.285,0.235316,17.0
guide,docvqa,1792,64,docvqa_49617,156.528,,,222.606,815.492,224.855,32.62,1040.347,0.150458,26.0
guide,docvqa,1792,64,docvqa_57810,156.501,,,222.632,652.888,224.991,29.677,877.879,0.178271,23.0
guide,docvqa,1792,64,docvqa_41421,157.38,,,223.959,519.575,227.592,32.473,747.167,0.210635,17.0
guide,docvqa,1792,64,docvqa_461,156.538,,,223.513,1937.782,226.138,30.758,2163.92,0.07234,64.0
guide,docvqa,1792,64,docvqa_463,156.444,,,228.243,1895.771,230.647,30.092,2126.418,0.073572,64.0
guide,docvqa,1792,64,docvqa_4977,163.963,,,231.453,345.917,234.84,31.447,580.757,0.282326,12.0
guide,docvqa,1792,64,docvqa_57815,156.744,,,223.209,529.097,225.501,31.123,754.598,0.207719,18.0
guide,docvqa,1792,64,docvqa_4978,156.54,,,222.925,526.491,225.207,32.906,751.698,0.208249,17.0
guide,docvqa,1792,64,docvqa_57817,156.537,,,229.347,867.245,231.827,29.905,1099.072,0.142427,30.0
guide,docvqa,1792,64,docvqa_41434,157.161,,,236.506,375.333,238.881,28.872,614.214,0.255874,14.0
guide,docvqa,1792,64,docvqa_57819,156.549,,,222.887,695.929,225.132,31.633,921.061,0.169966,23.0
guide,docvqa,1792,64,docvqa_57820,156.797,,,224.638,359.069,227.328,27.621,586.397,0.267391,14.0
guide,docvqa,1792,64,docvqa_57821,156.636,,,223.767,430.731,226.26,33.133,656.991,0.238414,14.0
guide,docvqa,1792,64,docvqa_57822,156.467,,,222.786,639.482,225.226,29.067,864.708,0.180948,23.0
guide,docvqa,1792,64,docvqa_57823,156.597,,,224.609,502.177,227.188,31.386,729.365,0.214703,17.0
guide,docvqa,1792,64,docvqa_49629,156.845,,,223.652,475.378,226.208,31.692,701.586,0.223558,16.0
guide,docvqa,1792,64,docvqa_57825,156.787,,,225.032,388.638,227.497,27.76,616.135,0.254468,15.0
guide,docvqa,1792,64,docvqa_57826,157.124,,,223.45,415.009,227.555,27.667,642.564,0.244526,16.0
guide,docvqa,1792,64,docvqa_57827,157.212,,,223.633,627.358,227.008,31.368,854.365,0.18401,21.0
guide,docvqa,1792,64,docvqa_476,156.7,,,223.342,284.783,225.806,31.643,510.589,0.3069,10.0
guide,docvqa,1792,64,docvqa_4980,156.681,,,224.143,883.058,226.729,32.706,1109.786,0.141181,28.0
guide,docvqa,1792,64,docvqa_57833,156.697,,,224.088,271.969,226.391,33.996,498.361,0.314425,9.0
guide,docvqa,1792,64,docvqa_41449,156.636,,,223.888,527.115,226.518,32.945,753.633,0.207841,17.0
guide,docvqa,1792,64,docvqa_57835,156.699,,,229.389,477.382,232.066,29.836,709.448,0.220874,17.0
guide,docvqa,1792,64,docvqa_57836,156.8,,,223.008,367.633,225.845,33.421,593.479,0.264205,12.0
guide,docvqa,1792,64,docvqa_57837,156.61,,,224.316,345.675,227.14,31.425,572.816,0.273404,12.0
guide,docvqa,1792,64,docvqa_57838,156.766,,,225.109,255.883,227.719,28.431,483.602,0.324164,10.0
guide,docvqa,1792,64,docvqa_49643,156.579,,,222.619,741.052,224.953,32.22,966.005,0.162089,24.0
guide,docvqa,1792,64,docvqa_57841,156.592,,,223.055,250.268,225.835,27.808,476.102,0.328904,10.0
guide,docvqa,1792,64,docvqa_57843,156.756,,,223.269,273.679,225.92,30.409,499.6,0.313763,10.0
guide,docvqa,1792,64,docvqa_57844,157.046,,,223.762,687.3,226.872,27.492,914.171,0.17179,26.0
guide,docvqa,1792,64,docvqa_57845,156.59,,,223.474,606.481,225.995,33.693,832.476,0.188102,19.0
guide,docvqa,1792,64,docvqa_57853,157.117,,,223.366,454.468,226.636,28.404,681.104,0.23068,17.0
guide,docvqa,1792,64,docvqa_57854,158.435,,,233.936,632.614,236.139,30.124,868.753,0.182371,22.0
guide,docvqa,1792,64,docvqa_57855,156.617,,,231.775,574.251,234.01,30.224,808.261,0.19377,20.0
guide,docvqa,1792,64,docvqa_57857,156.516,,,222.438,1014.97,224.639,31.718,1239.609,0.126263,33.0
guide,docvqa,1792,64,docvqa_57858,156.727,,,223.414,738.1,225.654,32.091,963.754,0.162621,24.0
guide,docvqa,1792,64,docvqa_45694,156.488,,,222.723,717.37,224.904,31.19,942.274,0.166075,24.0
guide,docvqa,1792,64,docvqa_55464,155.999,,,224.175,1215.582,226.437,31.169,1442.019,0.108181,40.0
guide,docvqa,1792,64,docvqa_57880,157.19,,,223.457,681.578,228.357,30.981,909.935,0.172748,23.0
guide,docvqa,1792,64,docvqa_57881,157.106,,,223.506,552.109,225.884,32.477,777.993,0.201937,18.0
guide,docvqa,1792,64,docvqa_57882,156.505,,,223.203,553.12,226.826,32.536,779.945,0.200661,18.0
guide,docvqa,1792,64,docvqa_57883,156.392,,,223.93,1007.742,226.3,28.793,1234.042,0.126732,36.0
guide,docvqa,1792,64,docvqa_57884,156.726,,,223.096,430.689,225.519,30.763,656.208,0.238835,15.0
guide,docvqa,1792,64,docvqa_57885,158.577,,,227.884,357.122,231.282,27.471,588.404,0.269504,14.0
guide,docvqa,1792,64,docvqa_57886,156.503,,,222.801,551.931,225.048,30.663,776.979,0.201425,19.0
guide,docvqa,1792,64,docvqa_57887,157.87,,,230.359,542.472,233.46,30.137,775.932,0.203458,19.0
guide,docvqa,1792,64,docvqa_57888,157.183,,,232.036,635.552,235.248,27.633,870.8,0.180504,24.0
guide,docvqa,1792,64,docvqa_57889,156.639,,,226.227,437.736,228.447,33.672,666.183,0.235129,14.0
guide,docvqa,1792,64,docvqa_57890,156.746,,,223.077,540.552,225.302,31.797,765.854,0.204668,18.0
guide,docvqa,1792,64,docvqa_57891,156.663,,,223.025,788.441,225.339,32.852,1013.78,0.154534,25.0
guide,docvqa,1792,64,docvqa_553,156.622,,,222.887,418.122,225.161,32.163,643.284,0.243472,14.0
guide,docvqa,1792,64,docvqa_554,156.536,,,223.088,865.786,225.41,32.066,1091.196,0.143454,28.0
guide,docvqa,1792,64,docvqa_555,157.154,,,223.904,696.188,226.902,31.645,923.09,0.170247,23.0
guide,docvqa,1792,64,docvqa_57899,157.295,,,224.192,605.718,227.742,33.651,833.461,0.188725,19.0
guide,docvqa,1792,64,docvqa_57900,156.591,,,227.808,502.918,230.037,27.94,732.955,0.213644,19.0
guide,docvqa,1792,64,docvqa_57901,156.331,,,222.66,1040.687,224.881,31.536,1265.568,0.123527,34.0
guide,docvqa,1792,64,docvqa_57902,156.307,,,222.872,295.614,225.091,29.561,520.705,0.300183,11.0
guide,docvqa,1792,64,docvqa_57903,156.431,,,222.689,684.63,224.888,31.12,909.517,0.171993,23.0
guide,docvqa,1792,64,docvqa_57904,156.966,,,223.769,1972.766,226.502,31.314,2199.268,0.071372,64.0
guide,docvqa,1792,64,docvqa_57905,156.539,,,222.794,600.244,225.207,31.592,825.451,0.18964,20.0
guide,docvqa,1792,64,docvqa_581,157.88,,,233.681,337.752,236.171,28.146,573.922,0.27509,13.0
guide,docvqa,1792,64,docvqa_582,156.742,,,223.285,1051.221,225.817,30.035,1277.037,0.122739,36.0
guide,docvqa,1792,64,docvqa_583,156.303,,,222.457,464.873,224.723,33.205,689.596,0.226659,15.0
guide,docvqa,1792,64,docvqa_57928,156.444,,,224.926,306.166,227.989,34.018,534.155,0.29288,10.0
guide,docvqa,1792,64,docvqa_57929,156.55,,,223.083,1905.337,225.8,30.243,2131.137,0.073459,64.0
guide,docvqa,1792,64,docvqa_584,156.548,,,222.814,512.919,225.187,34.195,738.106,0.212094,16.0
guide,docvqa,1792,64,docvqa_57931,156.466,,,224.456,192.036,226.999,32.006,419.035,0.373395,7.0
guide,docvqa,1792,64,docvqa_57933,156.5,,,222.753,370.373,225.093,28.49,595.466,0.26282,14.0
guide,docvqa,1792,64,docvqa_57934,156.702,,,223.905,558.938,226.606,31.052,785.544,0.199482,19.0
guide,docvqa,1792,64,docvqa_596,156.698,,,223.373,755.512,225.698,30.22,981.21,0.159699,26.0
guide,docvqa,1792,64,docvqa_597,156.612,,,222.867,387.059,225.134,27.647,612.194,0.255821,15.0
guide,docvqa,1792,64,docvqa_598,156.404,,,222.773,1420.232,225.209,31.561,1645.441,0.095053,46.0
guide,docvqa,1792,64,docvqa_599,156.75,,,223.287,1814.411,225.943,30.753,2040.354,0.076825,60.0
guide,docvqa,1792,64,docvqa_600,156.914,,,223.411,279.084,227.386,27.908,506.471,0.309818,11.0
guide,docvqa,1792,64,docvqa_601,156.678,,,225.847,1475.991,227.98,30.122,1703.971,0.091948,50.0
guide,docvqa,1792,64,docvqa_16981,156.619,,,223.09,485.532,225.757,30.346,711.289,0.22019,17.0
guide,docvqa,1792,64,docvqa_16990,156.596,,,223.018,564.111,225.438,29.69,789.549,0.198336,20.0
guide,docvqa,1792,64,docvqa_57951,156.753,,,224.608,266.198,227.506,33.275,493.704,0.317504,9.0
guide,docvqa,1792,64,docvqa_57952,156.443,,,222.708,434.717,225.237,28.981,659.954,0.237051,16.0
guide,docvqa,1792,64,docvqa_57954,156.904,,,224.546,470.907,228.15,29.432,699.058,0.224451,17.0
guide,docvqa,1792,64,docvqa_57955,156.533,,,231.714,391.398,234.499,30.108,625.897,0.250094,14.0
guide,docvqa,1792,64,docvqa_610,156.554,,,222.847,1872.359,225.36,30.199,2097.719,0.074631,63.0
guide,docvqa,1792,64,docvqa_611,156.497,,,222.785,827.532,225.162,29.555,1052.694,0.148663,29.0
guide,docvqa,1792,64,docvqa_612,156.506,,,223.648,928.309,225.921,32.011,1154.23,0.135593,30.0
guide,docvqa,1792,64,docvqa_613,156.629,,,223.311,1540.046,225.772,30.801,1765.817,0.088701,51.0
guide,docvqa,1792,64,docvqa_16999,156.372,,,222.425,562.832,224.837,29.623,787.669,0.198525,20.0
guide,docvqa,1792,64,docvqa_17000,156.696,,,223.086,372.82,225.695,31.068,598.516,0.261808,13.0
guide,docvqa,1792,64,docvqa_17001,156.757,,,223.146,226.549,226.924,28.319,453.473,0.345681,9.0
guide,docvqa,1792,64,docvqa_57963,156.877,,,223.11,1270.263,226.398,30.982,1496.661,0.104818,42.0
guide,docvqa,1792,64,docvqa_57964,156.239,,,222.099,1515.213,224.527,32.239,1739.74,0.089806,48.0
guide,docvqa,1792,64,docvqa_57965,156.303,,,222.47,1973.372,224.818,31.323,2198.19,0.071105,64.0
guide,docvqa,1792,64,docvqa_17002,156.252,,,222.4,400.737,224.742,30.826,625.479,0.249812,14.0
guide,docvqa,1792,64,docvqa_17003,157.022,,,223.406,739.513,226.69,30.813,966.204,0.162514,25.0
guide,docvqa,1792,64,docvqa_17004,156.564,,,222.938,550.167,225.269,28.956,775.436,0.201905,20.0
guide,docvqa,1792,64,docvqa_57969,158.387,,,233.652,267.897,238.528,29.766,506.424,0.312756,10.0
guide,docvqa,1792,64,docvqa_17005,156.191,,,222.619,552.103,224.873,36.807,776.976,0.201025,16.0
guide,docvqa,1792,64,docvqa_57971,156.534,,,224.027,637.847,226.66,30.374,864.507,0.181067,22.0
guide,docvqa,1792,64,docvqa_17007,156.576,,,224.413,780.418,226.648,30.016,1007.067,0.155478,27.0
guide,docvqa,1792,64,docvqa_57973,156.82,,,223.614,393.046,226.129,30.234,619.175,0.253273,14.0
guide,docvqa,1792,64,docvqa_57974,156.628,,,223.778,475.974,226.338,27.998,702.312,0.223018,18.0
guide,docvqa,1792,64,docvqa_57975,156.34,,,224.735,608.926,227.199,32.049,836.125,0.186981,20.0
guide,docvqa,1792,64,docvqa_57976,156.459,,,222.852,499.73,225.124,29.396,724.854,0.215848,18.0
guide,docvqa,1792,64,docvqa_57977,156.645,,,223.127,652.109,225.373,32.605,877.482,0.178517,21.0
guide,docvqa,1792,64,docvqa_57978,156.449,,,222.826,714.985,225.042,31.086,940.027,0.16643,24.0
guide,docvqa,1792,64,docvqa_636,156.464,,,223.017,1895.083,225.229,30.081,2120.312,0.073793,64.0
guide,docvqa,1792,64,docvqa_637,156.551,,,222.745,591.503,225.246,28.167,816.748,0.191676,22.0
guide,docvqa,1792,64,docvqa_639,156.98,,,225.277,1684.126,227.943,30.074,1912.069,0.082099,57.0
guide,docvqa,1792,64,docvqa_57985,156.851,,,223.726,676.496,226.217,33.825,902.713,0.173756,21.0
guide,docvqa,1792,64,docvqa_57986,156.338,,,222.907,2006.81,225.436,31.854,2232.246,0.070036,64.0
guide,docvqa,1792,64,docvqa_57987,156.699,,,225.366,1653.789,227.678,29.532,1881.467,0.083286,57.0
guide,docvqa,1792,64,docvqa_57989,156.752,,,223.425,652.132,226.885,32.607,879.018,0.178327,21.0
guide,docvqa,1792,64,docvqa_650,156.446,,,223.047,433.149,225.407,28.877,658.556,0.237558,16.0
guide,docvqa,1792,64,docvqa_651,156.406,,,223.057,686.818,225.334,32.706,912.152,0.171469,22.0
guide,docvqa,1792,64,docvqa_58007,156.36,,,222.264,666.16,224.515,30.28,890.675,0.175553,23.0
guide,docvqa,1792,64,docvqa_58009,156.476,,,223.426,219.13,225.796,27.391,444.926,0.351689,9.0
guide,docvqa,1792,64,docvqa_58018,156.541,,,227.678,1851.537,230.768,29.864,2082.306,0.075177,63.0
guide,docvqa,1792,64,docvqa_674,156.521,,,222.659,357.255,224.906,27.481,582.161,0.268862,14.0
guide,docvqa,1792,64,docvqa_57122,160.679,,,229.336,353.624,233.547,27.202,587.171,0.27365,14.0
guide,docvqa,1792,64,docvqa_58020,156.462,,,222.636,327.569,224.988,32.757,552.558,0.28316,11.0
guide,docvqa,1792,64,docvqa_58021,156.53,,,222.734,302.354,225.014,30.235,527.368,0.296814,11.0
guide,docvqa,1792,64,docvqa_58022,156.401,,,222.703,577.533,225.007,28.877,802.541,0.194882,21.0
guide,docvqa,1792,64,docvqa_58023,156.62,,,227.011,597.899,229.398,29.895,827.297,0.189315,21.0
guide,docvqa,1792,64,docvqa_58024,159.792,,,226.193,582.782,232.575,27.752,815.356,0.195978,22.0
guide,docvqa,1792,64,docvqa_675,156.568,,,222.728,1954.904,225.228,31.03,2180.132,0.071816,64.0
guide,docvqa,1792,64,docvqa_676,156.634,,,228.314,341.079,230.851,31.007,571.93,0.273868,12.0
guide,docvqa,1792,64,docvqa_677,156.358,,,224.211,816.537,226.49,29.162,1043.027,0.149908,29.0
guide,docvqa,1792,64,docvqa_58029,156.688,,,223.233,382.545,226.351,31.879,608.897,0.257331,13.0
guide,docvqa,1792,64,docvqa_678,156.68,,,223.135,591.055,225.529,29.553,816.584,0.191872,21.0
guide,docvqa,1792,64,docvqa_58054,156.54,,,224.287,1185.123,226.654,29.628,1411.777,0.110882,41.0
guide,docvqa,1792,64,docvqa_58056,156.51,,,226.218,976.932,228.584,31.514,1205.516,0.129829,32.0
guide,docvqa,1792,64,docvqa_58059,156.649,,,223.052,540.992,225.526,31.823,766.519,0.204364,18.0
guide,docvqa,1792,64,docvqa_58061,156.661,,,222.875,1841.708,225.261,29.233,2066.969,0.075793,64.0
guide,docvqa,1792,64,docvqa_58064,156.453,,,224.461,480.739,226.714,30.046,707.454,0.221149,17.0
guide,docvqa,1792,64,docvqa_41686,156.415,,,222.302,305.58,224.585,27.78,530.165,0.29503,12.0
guide,docvqa,1792,64,docvqa_41687,156.919,,,223.211,738.393,225.398,30.766,963.79,0.162814,25.0
