benchmark,resolution,max_new_tokens,sample_id,source,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,fa2_ve_ms,fa2_e2e_ms,fa2_ttft_ms,fa2_tpot_ms,guide_ve_ms,guide_e2e_ms,guide_ttft_ms,guide_tpot_ms
chartqa,1792,64,chartqa_val_402,measured,367.715,698.553,430.299,22.355,0.526394,155.446,554.452,224.158,27.525,156.139,600.07,224.732,31.278
chartqa,1792,64,chartqa_val_403,measured,355.651,1370.724,417.914,21.174,0.259462,155.684,1567.942,224.183,29.861,156.208,1463.998,225.094,28.157
chartqa,1792,64,chartqa_val_404,measured,368.003,1120.557,431.466,22.97,0.32841,157.162,1105.306,225.846,29.315,155.986,1129.076,224.59,30.15
chartqa,1792,64,chartqa_val_405,measured,358.833,1761.003,421.908,21.255,0.203767,155.346,2022.643,224.429,28.543,155.99,2077.156,224.357,29.41
chartqa,1792,64,chartqa_val_406,measured,363.713,817.65,426.379,21.737,0.444828,155.907,783.465,227.513,30.886,156.127,803.418,224.713,32.15
chartqa,1792,64,chartqa_val_407,measured,373.315,1930.314,436.235,23.716,0.193396,157.286,1992.22,226.185,28.032,156.044,2026.599,224.347,28.607
chartqa,1792,64,chartqa_val_408,measured,360.207,1052.991,422.877,21.004,0.34208,161.023,1087.116,230.001,28.571,155.888,1074.118,224.122,28.333
chartqa,1792,64,chartqa_val_409,measured,392.654,1891.676,456.466,22.781,0.207569,157.845,2034.075,234.445,28.566,156.333,1970.075,225.902,27.685
chartqa,1792,64,chartqa_val_410,measured,429.542,1057.954,492.655,22.612,0.406012,157.937,905.41,226.916,27.14,156.037,1158.126,224.74,28.284
chartqa,1792,64,chartqa_val_411,measured,369.656,1826.043,432.105,22.126,0.202436,158.509,1982.184,226.767,27.864,156.072,2063.626,224.37,29.195
chartqa,1792,64,chartqa_val_412,measured,371.426,593.531,434.436,22.728,0.62579,156.4,467.809,225.109,34.671,156.003,420.843,224.24,28.086
chartqa,1792,64,chartqa_val_413,measured,365.344,1797.353,427.714,21.74,0.203267,158.109,2057.698,227.112,29.057,156.025,2010.135,224.697,28.34
chartqa,1792,64,chartqa_val_414,measured,372.318,933.507,435.232,22.649,0.398837,154.526,847.637,223.199,28.384,156.21,819.896,225.056,27.038
chartqa,1792,64,chartqa_val_415,measured,374.348,1838.784,437.485,22.243,0.203584,156.956,2062.542,225.554,29.159,156.214,2118.222,232.315,29.935
chartqa,1792,64,chartqa_val_416,measured,374.085,978.341,437.678,22.528,0.382367,156.655,923.202,225.527,29.07,156.03,916.052,225.152,28.787
chartqa,1792,64,chartqa_val_417,measured,366.608,1795.17,429.346,21.68,0.204219,160.025,2071.651,228.429,29.257,156.083,2041.521,225.19,28.831
chartqa,1792,64,chartqa_val_418,measured,506.28,1552.837,568.66,23.433,0.326035,157.081,1450.004,229.881,29.051,155.93,1482.55,225.036,29.941
chartqa,1792,64,chartqa_val_419,measured,377.582,1843.147,439.868,22.274,0.204857,156.608,2016.762,225.346,28.435,155.85,2121.243,224.612,30.105
chartqa,1792,64,chartqa_val_420,measured,367.586,1389.886,430.074,22.321,0.264472,155.093,1428.351,236.631,27.714,156.183,1491.661,225.343,29.449
chartqa,1792,64,chartqa_val_421,measured,383.377,1861.981,446.06,22.475,0.205897,155.083,1995.943,223.612,28.132,156.198,2137.025,225.243,30.346
chartqa,1792,64,chartqa_val_422,measured,382.411,1872.308,445.643,22.645,0.204246,155.561,1931.679,224.639,27.096,156.175,2136.638,224.774,30.347
chartqa,1792,64,chartqa_val_423,measured,373.676,1876.037,436.837,22.844,0.199183,157.619,1978.989,226.077,27.824,156.311,2171.141,226.068,30.874
chartqa,1792,64,chartqa_val_424,measured,368.598,749.071,431.357,22.694,0.492074,154.741,601.844,223.021,27.059,156.263,649.602,225.364,30.303
chartqa,1792,64,chartqa_val_425,measured,357.347,1732.418,420.216,20.829,0.206271,154.195,2021.481,222.844,28.55,155.905,2085.114,224.684,29.531
chartqa,1792,64,chartqa_val_426,measured,359.619,1075.148,422.36,21.058,0.334483,154.76,1058.664,223.247,26.949,156.127,1167.314,224.853,30.402
chartqa,1792,64,chartqa_val_427,measured,357.537,1152.097,419.896,22.188,0.310335,172.672,1172.971,242.174,28.206,156.397,1138.844,226.098,27.659
chartqa,1792,64,chartqa_val_428,measured,365.686,1015.773,428.105,20.988,0.360008,155.294,1086.437,224.581,27.802,155.944,1201.587,226.573,31.452
chartqa,1792,64,chartqa_val_429,measured,361.081,1282.655,423.527,21.478,0.28151,155.121,1395.486,223.929,29.289,156.034,1404.039,224.906,29.478
chartqa,1792,64,chartqa_val_430,measured,372.436,656.679,435.343,22.134,0.567152,155.283,452.478,225.848,32.376,156.149,571.282,225.303,34.598
chartqa,1792,64,chartqa_val_431,measured,361.627,827.209,424.614,21.189,0.437166,156.452,767.883,225.105,28.567,156.105,846.445,225.056,32.705
chartqa,1792,64,chartqa_val_432,measured,369.756,697.217,432.866,22.029,0.530331,155.224,569.671,223.922,28.812,156.169,617.72,227.69,32.503
chartqa,1792,64,chartqa_val_433,measured,376.061,1628.444,438.43,23.8,0.230933,157.431,1673.103,229.989,28.862,156.3,1768.802,225.362,30.869
chartqa,1792,64,chartqa_val_434,measured,360.535,888.832,423.168,21.167,0.405628,157.848,847.816,226.836,28.226,156.035,837.563,224.71,27.857
chartqa,1792,64,chartqa_val_435,measured,357.304,772.015,419.539,20.734,0.46282,155.739,726.324,224.797,29.502,155.984,735.915,224.905,30.059
chartqa,1792,64,chartqa_val_436,measured,376.399,600.095,438.877,23.031,0.627233,154.797,468.617,223.641,34.997,156.08,419.313,224.558,27.822
chartqa,1792,64,chartqa_val_437,measured,361.683,446.174,424.327,21.847,0.810631,155.189,251.789,224.224,27.565,155.958,253.845,224.714,29.132
chartqa,1792,64,chartqa_val_438,measured,370.637,871.292,433.59,23.037,0.425388,155.707,789.093,225.474,29.664,156.595,808.795,225.057,30.723
chartqa,1792,64,chartqa_val_439,measured,384.043,850.564,447.716,23.697,0.451515,161.084,750.97,230.479,30.617,156.017,711.026,224.3,28.631
chartqa,1792,64,chartqa_val_440,measured,389.831,764.279,452.281,22.286,0.510064,155.781,632.569,227.746,28.916,155.819,1006.23,224.374,30.071
chartqa,1792,64,chartqa_val_441,measured,362.844,1785.138,425.834,21.576,0.203258,155.034,1819.837,223.87,29.555,156.205,1633.153,225.292,28.157
chartqa,1792,64,chartqa_val_442,measured,360.386,727.006,423.166,21.703,0.495713,156.294,623.698,225.631,28.433,156.182,671.979,226.044,31.852
chartqa,1792,64,chartqa_val_443,measured,362.128,1051.019,425.075,21.584,0.344549,154.958,1020.958,224.294,29.506,155.961,1115.071,224.588,30.706
chartqa,1792,64,chartqa_val_444,measured,367.521,1614.391,430.457,22.338,0.227653,156.64,1757.39,225.278,28.908,156.288,1873.841,224.909,31.112
chartqa,1792,64,chartqa_val_445,measured,370.932,1812.161,434.005,21.875,0.20469,173.549,2003.44,244.037,27.927,156.651,2015.151,225.941,28.4
chartqa,1792,64,chartqa_val_446,measured,384.236,952.923,447.068,21.077,0.403218,158.098,919.592,228.449,28.798,156.074,944.853,225.07,29.991
chartqa,1792,64,chartqa_val_447,measured,376.949,1871.753,439.558,22.733,0.201388,154.694,2131.238,223.794,30.277,155.998,2206.833,224.842,31.46
chartqa,1792,64,chartqa_val_448,measured,375.586,574.534,438.473,22.677,0.653722,155.794,407.229,224.972,30.376,156.034,395.435,224.463,28.495
chartqa,1792,64,chartqa_val_449,measured,371.189,836.769,433.654,22.395,0.443597,156.979,775.677,226.912,30.487,156.205,756.99,225.277,29.54
chartqa,1792,64,chartqa_val_450,measured,377.407,1250.579,440.178,23.154,0.301786,155.508,1309.788,224.388,31.011,155.806,1207.588,224.525,28.088
chartqa,1792,64,chartqa_val_451,measured,371.556,877.364,434.256,23.321,0.423491,162.549,768.431,231.296,28.27,155.984,788.509,224.767,29.671
chartqa,1792,64,chartqa_val_452,measured,370.108,569.417,433.294,22.687,0.649976,154.957,413.572,227.479,31.016,156.226,443.409,224.778,36.439
chartqa,1792,64,chartqa_val_453,measured,355.185,1722.793,418.118,20.709,0.206168,155.689,2003.727,224.356,28.244,156.06,1994.268,224.565,28.091
chartqa,1792,64,chartqa_val_454,measured,360.541,1428.422,423.407,20.511,0.252405,154.66,1672.404,234.155,29.352,156.066,1637.232,224.718,28.827
chartqa,1792,64,chartqa_val_455,measured,356.722,890.272,418.941,21.424,0.400689,156.552,928.562,225.72,31.947,156.076,832.819,224.694,27.642
chartqa,1792,64,chartqa_val_456,measured,466.281,698.087,528.83,21.157,0.667941,154.666,468.448,228.087,30.045,156.044,445.901,224.522,27.672
chartqa,1792,64,chartqa_val_457,measured,417.457,1806.74,480.268,21.055,0.231055,156.154,2062.955,225.212,29.171,158.505,1987.658,227.846,27.934
chartqa,1792,64,chartqa_val_458,measured,369.59,584.504,432.148,21.765,0.632314,156.686,463.522,225.161,34.052,156.025,418.509,224.571,27.705
chartqa,1792,64,chartqa_val_459,measured,368.129,1855.395,430.873,22.611,0.19841,154.932,2028.538,223.922,28.645,155.978,2067.206,224.343,29.252
chartqa,1792,64,chartqa_val_460,measured,377.918,667.654,441.04,22.661,0.56604,155.608,521.566,227.181,29.439,156.171,503.018,224.857,27.816
chartqa,1792,64,chartqa_val_461,measured,396.188,1870.431,459.915,22.389,0.211816,155.06,2019.644,223.86,28.505,155.799,2034.307,223.94,28.736
chartqa,1792,64,chartqa_val_462,measured,386.045,605.972,448.897,22.439,0.637067,154.906,420.506,223.635,28.124,155.925,418.923,224.422,27.786
chartqa,1792,64,chartqa_val_463,measured,371.697,1841.369,433.959,22.34,0.201859,154.801,2016.814,226.988,28.41,156.086,2074.701,224.788,29.364
chartqa,1792,64,chartqa_val_464,measured,369.547,820.88,431.966,20.469,0.450183,155.065,782.536,226.203,29.281,155.962,751.723,224.627,27.742
chartqa,1792,64,chartqa_val_465,measured,375.947,1796.391,438.419,23.016,0.209279,154.616,1899.377,223.271,28.409,155.952,2043.214,228.175,28.81
chartqa,1792,64,chartqa_val_466,measured,372.032,1842.327,434.594,22.345,0.201936,155.244,2087.506,224.072,29.578,155.962,2129.933,224.757,30.241
chartqa,1792,64,chartqa_val_467,measured,371.629,1884.217,434.745,23.007,0.197233,156.497,2003.713,229.588,28.161,155.994,1987.789,225.209,27.977
chartqa,1792,64,chartqa_val_468,measured,379.495,898.754,442.186,22.828,0.422245,154.868,797.395,223.177,28.711,155.899,777.798,224.313,27.674
chartqa,1792,64,chartqa_val_469,measured,380.836,1889.963,443.216,22.964,0.201505,154.807,1952.78,224.087,27.44,155.95,2037.183,224.522,28.772
chartqa,1792,64,chartqa_val_470,measured,365.81,1796.886,428.642,21.718,0.20358,155.246,1614.429,223.706,27.269,156.019,2039.226,224.667,28.803
chartqa,1792,64,chartqa_val_471,measured,377.974,1850.035,440.912,22.367,0.204307,155.507,2047.569,224.031,28.945,156.051,2170.725,224.682,30.89
chartqa,1792,64,chartqa_val_472,measured,370.105,1050.275,433.132,22.041,0.352389,155.162,1008.438,223.443,28.036,155.955,1034.321,224.4,28.926
chartqa,1792,64,chartqa_val_473,measured,367.745,1471.639,430.494,22.152,0.249888,155.023,1634.025,223.577,30.01,155.873,1515.084,224.38,27.462
chartqa,1792,64,chartqa_val_474,measured,373.199,864.45,435.923,22.554,0.431718,154.813,762.878,223.518,28.387,155.789,778.008,225.33,29.088
chartqa,1792,64,chartqa_val_475,measured,378.654,1933.719,441.382,23.688,0.195816,156.451,2105.528,225.226,29.846,155.907,2012.577,224.471,28.383
chartqa,1792,64,chartqa_val_476,measured,359.158,980.452,421.89,22.342,0.366319,154.352,950.036,223.052,29.079,155.982,2050.399,224.595,28.981
chartqa,1792,64,chartqa_val_477,measured,366.699,1859.345,429.362,22.698,0.19722,155.584,2069.632,223.903,29.297,155.907,2043.347,224.233,28.875
chartqa,1792,64,chartqa_val_478,measured,370.71,677.818,433.915,22.173,0.546917,154.289,529.322,222.752,27.87,155.98,530.056,224.301,27.796
chartqa,1792,64,chartqa_val_479,measured,363.53,1273.475,426.424,21.719,0.285463,155.374,1425.24,225.121,30.772,156.092,1582.092,224.486,28.283
chartqa,1792,64,chartqa_val_480,measured,385.147,1178.525,447.952,23.567,0.326805,155.798,1147.274,225.641,29.73,156.092,1132.461,224.453,29.291
chartqa,1792,64,chartqa_val_481,measured,358.568,879.683,421.568,20.823,0.407611,156.214,911.852,225.279,31.208,156.032,843.608,224.443,28.144
chartqa,1792,64,chartqa_val_482,measured,366.047,1066.307,428.351,21.998,0.343285,155.248,1050.996,223.918,28.52,156.258,1064.243,227.337,28.859
chartqa,1792,64,chartqa_val_483,measured,369.579,1845.658,432.087,22.438,0.200243,155.447,2050.771,224.167,28.994,156.032,2029.549,224.425,28.653
chartqa,1792,64,chartqa_val_484,measured,369.84,1219.258,432.598,22.476,0.303332,155.206,1238.269,224.004,28.979,156.051,1194.601,228.07,27.615
chartqa,1792,64,chartqa_val_485,measured,368.42,676.415,431.61,22.255,0.544666,162.646,594.652,233.777,32.807,156.074,522.355,224.652,27.064
chartqa,1792,64,chartqa_val_486,measured,369.984,995.902,433.529,22.495,0.371507,158.262,1020.08,227.846,31.689,156.273,927.88,225.134,28.11
chartqa,1792,64,chartqa_val_487,measured,361.177,1487.251,423.908,22.153,0.242849,158.355,1691.88,231.085,30.433,156.025,1567.079,224.537,27.97
chartqa,1792,64,chartqa_val_488,measured,371.494,924.309,434.536,22.262,0.401915,156.32,936.649,226.002,32.302,155.923,847.644,224.256,28.336
chartqa,1792,64,chartqa_val_489,measured,374.8,1852.208,437.586,22.454,0.202353,156.244,1260.255,225.04,28.756,156.169,1218.824,224.918,27.609
chartqa,1792,64,chartqa_val_490,measured,372.527,728.678,435.503,22.552,0.511236,154.636,1140.885,223.257,30.588,156.234,596.062,224.875,28.553
chartqa,1792,64,chartqa_val_491,measured,362.634,1807.656,425.501,21.939,0.20061,154.92,2125.484,226.251,30.147,155.923,2022.865,224.191,28.55
chartqa,1792,64,chartqa_val_492,measured,363.033,1779.844,425.772,21.493,0.203969,158.233,2082.322,226.966,29.45,155.976,1987.344,224.442,27.983
chartqa,1792,64,chartqa_val_493,measured,489.437,2004.411,552.129,23.052,0.24418,157.344,1741.525,226.279,29.711,156.051,1803.621,224.333,27.707
chartqa,1792,64,chartqa_val_494,measured,372.727,1071.091,435.44,21.919,0.347988,157.183,1095.997,226.066,29.998,155.871,1027.966,224.291,27.713
chartqa,1792,64,chartqa_val_495,measured,361.693,1549.808,803.282,21.329,0.233379,158.542,1292.942,230.203,30.364,155.944,1206.696,226.137,28.016
chartqa,1792,64,chartqa_val_496,measured,369.373,989.494,431.777,21.451,0.373295,155.08,1021.398,223.855,30.675,156.03,936.287,225.306,27.345
chartqa,1792,64,chartqa_val_497,measured,371.492,1798.49,434.249,21.655,0.206558,155.872,2012.66,224.409,28.385,155.778,1971.762,224.296,29.124
chartqa,1792,64,chartqa_val_498,measured,373.053,1567.232,435.583,22.189,0.238033,157.743,1869.88,227.586,32.202,156.025,1693.988,224.403,28.815
chartqa,1792,64,chartqa_val_499,measured,379.555,1841.409,442.757,22.201,0.206122,156.219,2104.068,225.495,29.819,156.03,1971.172,224.516,27.725
docvqa,1792,1024,docvqa_49153,approximated,414.18,1246.123,477.919,25.607,0.332375,159.129,991.072,222.868,25.607,157.222,989.165,220.961,25.607
docvqa,1792,1024,docvqa_24580,approximated,433.067,793.373,494.973,19.893,0.545856,155.524,515.83,217.43,19.893,156.707,517.013,218.613,19.893
docvqa,1792,1024,docvqa_57349,approximated,400.842,1055.264,830.549,22.471,0.37985,155.305,809.727,585.012,22.471,156.503,810.925,586.21,22.471
docvqa,1792,1024,docvqa_24581,approximated,399.049,689.532,461.124,28.551,0.578724,154.96,445.443,217.035,28.551,157.263,447.746,219.338,28.551
docvqa,1792,1024,docvqa_24582,approximated,396.92,1123.315,915.906,23.046,0.353347,166.498,892.893,685.484,23.046,156.833,883.228,675.819,23.046
docvqa,1792,1024,docvqa_39079,approximated,513.821,2363.237,576.434,49.633,0.217423,155.766,2005.182,218.379,49.633,156.686,2006.102,219.299,49.633
docvqa,1792,1024,docvqa_57357,approximated,339.289,1361.39,829.003,22.183,0.249223,155.492,1177.593,645.206,22.183,156.656,1178.757,646.37,22.183
docvqa,1792,1024,docvqa_24426,approximated,383.274,839.498,445.705,21.877,0.456552,157.898,614.122,220.329,21.877,156.585,612.809,219.016,21.877
docvqa,1792,1024,docvqa_49168,approximated,362.403,1435.074,867.084,24.695,0.252532,156.31,1228.981,660.991,24.695,156.712,1229.383,661.393,24.695
docvqa,1792,1024,docvqa_24423,approximated,401.981,1427.662,864.204,25.612,0.281566,157.281,1182.962,619.504,25.612,156.544,1182.225,618.767,25.612
docvqa,1792,1024,docvqa_49172,approximated,405.096,1615.241,871.549,23.99,0.250796,157.4,1367.545,623.853,23.99,156.575,1366.72,623.028,23.99
docvqa,1792,1024,docvqa_57364,approximated,424.377,1278.467,881.803,24.792,0.331942,159.224,1013.314,616.65,24.792,156.408,1010.498,613.834,24.792
docvqa,1792,1024,docvqa_57366,approximated,398.267,1229.561,867.101,22.654,0.32391,169.84,1001.134,638.674,22.654,156.737,988.031,625.571,22.654
docvqa,1792,1024,docvqa_57368,approximated,381.788,1255.43,876.539,23.681,0.304109,155.183,1028.825,649.934,23.681,156.547,1030.189,651.298,23.681
docvqa,1792,1024,docvqa_49177,approximated,358.558,1415.898,829.602,22.55,0.253237,156.593,1213.933,627.637,22.55,157.688,1215.028,628.732,22.55
docvqa,1792,1024,docvqa_57370,approximated,430.17,1113.165,492.548,23.87,0.386439,154.977,837.972,217.355,23.87,157.298,840.293,219.676,23.87
docvqa,1792,1024,docvqa_57371,approximated,425.736,3664.794,857.821,96.792,0.116169,158.223,3397.281,590.308,96.792,156.613,3395.671,588.698,96.792
docvqa,1792,1024,docvqa_57372,approximated,396.863,1026.884,459.316,23.649,0.386473,156.789,786.81,219.242,23.649,159.158,789.179,221.611,23.649
docvqa,1792,1024,docvqa_49181,approximated,380.051,1760.394,884.084,22.469,0.21589,155.179,1535.522,659.212,22.469,156.634,1536.977,660.667,22.469
docvqa,1792,1024,docvqa_57373,approximated,383.745,894.67,446.835,20.356,0.428923,159.242,670.167,222.332,20.356,156.65,667.575,219.74,20.356
docvqa,1792,1024,docvqa_57374,approximated,390.144,885.122,452.093,25.472,0.440779,156.7,651.678,218.649,25.472,156.671,651.649,218.62,25.472
docvqa,1792,1024,docvqa_57375,approximated,365.955,1170.737,428.569,23.941,0.312585,155.606,960.388,218.22,23.941,156.717,961.499,219.331,23.941
docvqa,1792,1024,docvqa_57376,approximated,353.172,866.792,415.801,25.055,0.407447,156.53,670.15,219.159,25.055,156.705,670.325,219.334,25.055
docvqa,1792,1024,docvqa_49187,approximated,349.208,1097.149,411.295,23.65,0.318287,172.226,920.167,234.313,23.65,157.286,905.227,219.373,23.65
docvqa,1792,1024,docvqa_16424,approximated,397.537,976.129,459.795,27.175,0.407259,155.08,733.672,217.338,27.175,156.36,734.952,218.618,27.175
docvqa,1792,1024,docvqa_57386,approximated,380.416,874.085,442.56,23.974,0.435216,155.028,648.697,217.172,23.974,157.139,650.808,219.283,23.974
docvqa,1792,1024,docvqa_57387,approximated,372.263,911.505,434.481,25.107,0.408405,158.365,697.607,220.583,25.107,156.989,696.231,219.207,25.107
docvqa,1792,1024,docvqa_57388,approximated,375.823,926.895,438.087,25.727,0.405465,156.818,707.89,219.082,25.727,156.504,707.576,218.768,25.727
docvqa,1792,1024,docvqa_16429,approximated,397.879,716.92,460.413,21.376,0.554983,154.797,473.838,217.331,21.376,156.613,475.654,219.147,21.376
docvqa,1792,1024,docvqa_16430,approximated,454.115,763.251,517.335,20.493,0.594975,166.426,475.562,229.646,20.493,156.475,465.611,219.695,20.493
docvqa,1792,1024,docvqa_57391,approximated,386.382,682.11,449.644,23.247,0.56645,172.164,467.892,235.426,23.247,156.702,452.43,219.964,23.247
docvqa,1792,1024,docvqa_57395,approximated,398.441,821.479,461.046,25.745,0.485029,158.563,581.601,221.168,25.745,156.652,579.69,219.257,25.745
docvqa,1792,1024,docvqa_16437,approximated,340.723,820.951,402.564,22.02,0.415034,163.616,643.844,225.457,22.02,156.626,636.854,218.467,22.02
docvqa,1792,1024,docvqa_16440,approximated,400.222,914.849,462.834,25.112,0.437473,165.834,680.461,228.446,25.112,156.83,671.457,219.442,25.112
docvqa,1792,1024,docvqa_57402,approximated,377.538,1151.893,439.648,22.976,0.327755,160.609,934.964,222.719,22.976,157.144,931.499,219.254,22.976
