benchmark,resolution,sample_id,fa2_ve_ms,fa2_ttft_ms,fa2_e2e_ms,fa2_tpot_ms,fa2_f_vision,fa2_prefill_ms,fa2_decode_ms,guide_ve_ms,guide_ttft_ms,guide_e2e_ms,guide_tpot_ms,guide_f_vision,guide_prefill_ms,guide_decode_ms,ve_speedup,ttft_speedup,e2e_speedup
docvqa,1792,docvqa_57902,156.256,224.742,567.723,34.298,0.275234,222.337,342.981,156.307,225.091,520.705,29.561,0.300183,222.872,295.614,0.9997,0.9984,1.0903
docvqa,1792,docvqa_57903,157.137,225.877,856.309,28.656,0.183505,223.293,630.433,156.431,224.888,909.517,31.12,0.171993,222.689,684.63,1.0045,1.0044,0.9415
docvqa,1792,docvqa_57904,154.706,225.284,2141.638,30.418,0.072237,223.071,1916.354,156.966,226.502,2199.268,31.314,0.071372,223.769,1972.766,0.9856,0.9946,0.9738
docvqa,1792,docvqa_57905,160.73,230.931,791.791,29.519,0.202995,228.698,560.86,156.539,225.207,825.451,31.592,0.18964,222.794,600.244,1.0268,1.0254,0.9592
docvqa,1792,docvqa_57928,158.409,228.417,566.533,37.568,0.27961,225.851,338.116,156.444,227.989,534.155,34.018,0.29288,224.926,306.166,1.0126,1.0019,1.0606
docvqa,1792,docvqa_57929,157.7,226.418,1572.188,28.633,0.100306,224.036,1345.77,156.55,225.8,2131.137,30.243,0.073459,223.083,1905.337,1.0073,1.0027,0.7377
docvqa,1792,docvqa_57931,155.777,225.864,396.643,28.463,0.392738,223.722,170.778,156.466,226.999,419.035,32.006,0.373395,224.456,192.036,0.9956,0.995,0.9466
docvqa,1792,docvqa_57933,155.459,224.743,629.221,31.114,0.247067,222.503,404.478,156.5,225.093,595.466,28.49,0.26282,222.753,370.373,0.9933,0.9984,1.0567
docvqa,1792,docvqa_57934,155.485,226.116,751.512,29.189,0.206896,223.653,525.396,156.702,226.606,785.544,31.052,0.199482,223.905,558.938,0.9922,0.9978,0.9567
docvqa,1792,docvqa_57951,158.285,228.695,463.762,29.383,0.341307,226.214,235.066,156.753,227.506,493.704,33.275,0.317504,224.608,266.198,1.0098,1.0052,0.9394
docvqa,1792,docvqa_57952,155.146,224.425,746.229,34.787,0.207906,221.993,521.804,156.443,225.237,659.954,28.981,0.237051,222.708,434.717,0.9917,0.9964,1.1307
docvqa,1792,docvqa_57954,158.541,227.485,741.061,32.098,0.213939,225.001,513.576,156.904,228.15,699.058,29.432,0.224451,224.546,470.907,1.0104,0.9971,1.0601
docvqa,1792,docvqa_57955,156.392,225.199,684.718,35.348,0.228403,222.628,459.519,156.533,234.499,625.897,30.108,0.250094,231.714,391.398,0.9991,0.9603,1.094
docvqa,1792,docvqa_57963,157.143,225.818,1525.175,31.692,0.103033,223.23,1299.357,156.877,226.398,1496.661,30.982,0.104818,223.11,1270.263,1.0017,0.9974,1.0191
docvqa,1792,docvqa_57964,159.054,228.844,1640.708,30.04,0.096942,226.175,1411.864,156.239,224.527,1739.74,32.239,0.089806,222.099,1515.213,1.018,1.0192,0.9431
docvqa,1792,docvqa_57965,155.617,224.181,2201.649,31.388,0.070682,221.922,1977.468,156.303,224.818,2198.19,31.323,0.071105,222.47,1973.372,0.9956,0.9972,1.0016
docvqa,1792,docvqa_57969,157.324,225.595,515.183,32.176,0.305376,223.326,289.588,158.387,238.528,506.424,29.766,0.312756,233.652,267.897,0.9933,0.9458,1.0173
docvqa,1792,docvqa_57971,157.429,226.833,867.489,30.507,0.181476,224.032,640.657,156.534,226.66,864.507,30.374,0.181067,224.027,637.847,1.0057,1.0008,1.0034
docvqa,1792,docvqa_57973,154.633,223.192,649.312,32.778,0.238149,220.842,426.12,156.82,226.129,619.175,30.234,0.253273,223.614,393.046,0.9861,0.987,1.0487
docvqa,1792,docvqa_57974,163.402,232.096,721.29,28.776,0.226541,229.376,489.194,156.628,226.338,702.312,27.998,0.223018,223.778,475.974,1.0432,1.0254,1.027
docvqa,1792,docvqa_57975,157.355,225.701,798.088,30.126,0.197166,223.48,572.387,156.34,227.199,836.125,32.049,0.186981,224.735,608.926,1.0065,0.9934,0.9545
docvqa,1792,docvqa_57976,155.072,223.466,696.227,27.809,0.222733,221.301,472.761,156.459,225.124,724.854,29.396,0.215848,222.852,499.73,0.9911,0.9926,0.9605
docvqa,1792,docvqa_57977,157.546,225.759,786.575,28.041,0.200293,223.518,560.816,156.645,225.373,877.482,32.605,0.178517,223.127,652.109,1.0058,1.0017,0.8964
docvqa,1792,docvqa_57978,157.752,225.796,905.72,29.562,0.174173,223.607,679.924,156.449,225.042,940.027,31.086,0.16643,222.826,714.985,1.0083,1.0034,0.9635
docvqa,1792,docvqa_57985,158.277,230.012,790.272,28.013,0.200282,227.288,560.26,156.851,226.217,902.713,33.825,0.173756,223.726,676.496,1.0091,1.0168,0.8754
docvqa,1792,docvqa_57986,155.781,225.121,2084.723,29.517,0.074725,222.723,1859.602,156.338,225.436,2232.246,31.854,0.070036,222.907,2006.81,0.9964,0.9986,0.9339
docvqa,1792,docvqa_57987,156.473,225.173,2159.041,30.696,0.072474,222.803,1933.868,156.699,227.678,1881.467,29.532,0.083286,225.366,1653.789,0.9986,0.989,1.1475
docvqa,1792,docvqa_57989,157.288,226.026,789.625,28.18,0.199194,223.582,563.598,156.752,226.885,879.018,32.607,0.178327,223.425,652.132,1.0034,0.9962,0.8983
docvqa,1792,docvqa_58007,155.689,224.193,842.746,28.116,0.18474,221.857,618.554,156.36,224.515,890.675,30.28,0.175553,222.264,666.16,0.9957,0.9986,0.9462
docvqa,1792,docvqa_58009,155.26,223.551,429.009,25.682,0.361903,221.189,205.459,156.476,225.796,444.926,27.391,0.351689,223.426,219.13,0.9922,0.9901,0.9642
docvqa,1792,docvqa_58018,167.163,236.699,1843.065,31.497,0.090698,233.678,1606.366,156.541,230.768,2082.306,29.864,0.075177,227.678,1851.537,1.0679,1.0257,0.8851
docvqa,1792,docvqa_58020,156.367,225.098,578.5,35.34,0.270298,222.562,353.402,156.462,224.988,552.558,32.757,0.28316,222.636,327.569,0.9994,1.0005,1.0469
docvqa,1792,docvqa_58021,154.652,223.122,479.448,25.633,0.322562,220.62,256.326,156.53,225.014,527.368,30.235,0.296814,222.734,302.354,0.988,0.9916,0.9091
docvqa,1792,docvqa_58022,167.54,238.377,869.337,31.548,0.192722,235.397,630.96,156.401,225.007,802.541,28.877,0.194882,222.703,577.533,1.0712,1.0594,1.0832
docvqa,1792,docvqa_58023,159.087,228.132,775.604,27.374,0.205114,225.28,547.473,156.62,229.398,827.297,29.895,0.189315,227.011,597.899,1.0158,0.9945,0.9375
docvqa,1792,docvqa_58024,157.402,226.588,886.786,31.438,0.177498,223.769,660.199,159.792,232.575,815.356,27.752,0.195978,226.193,582.782,0.985,0.9743,1.0876
docvqa,1792,docvqa_58029,156.19,225.26,630.815,33.796,0.247601,222.668,405.555,156.688,226.351,608.897,31.879,0.257331,223.233,382.545,0.9968,0.9952,1.036
docvqa,1792,docvqa_58054,156.601,225.723,1326.88,27.529,0.118022,222.883,1101.157,156.54,226.654,1411.777,29.628,0.110882,224.287,1185.123,1.0004,0.9959,0.9399
docvqa,1792,docvqa_58056,155.554,224.319,1142.444,29.617,0.136159,221.605,918.125,156.51,228.584,1205.516,31.514,0.129829,226.218,976.932,0.9939,0.9813,0.9477
docvqa,1792,docvqa_58059,157.861,227.057,702.837,27.987,0.224605,224.739,475.78,156.649,225.526,766.519,31.823,0.204364,223.052,540.992,1.0077,1.0068,0.9169
docvqa,1792,docvqa_58061,154.695,223.019,2029.545,28.675,0.076222,220.871,1806.526,156.661,225.261,2066.969,29.233,0.075793,222.875,1841.708,0.9875,0.99,0.9819
docvqa,1792,docvqa_58064,155.335,223.597,745.729,32.633,0.208299,221.408,522.132,156.453,226.714,707.454,30.046,0.221149,224.461,480.739,0.9929,0.9863,1.0541
docvqa,1792,docvqa_581,179.437,249.824,596.839,28.918,0.300646,245.973,347.015,157.88,236.171,573.922,28.146,0.27509,233.681,337.752,1.1365,1.0578,1.0399
docvqa,1792,docvqa_58105,156.359,225.229,554.581,32.935,0.281941,222.73,329.351,156.492,225.402,530.533,30.513,0.294972,222.774,305.131,0.9992,0.9992,1.0453
docvqa,1792,docvqa_58106,177.23,247.202,768.037,32.552,0.230757,243.651,520.835,156.585,225.262,720.655,30.962,0.217282,222.997,495.393,1.1318,1.0974,1.0657
docvqa,1792,docvqa_58107,155.0,224.174,696.117,33.71,0.222664,221.478,471.942,156.449,224.914,606.339,27.245,0.258023,222.529,381.424,0.9907,0.9967,1.1481
docvqa,1792,docvqa_58108,155.131,223.801,931.598,29.492,0.166521,221.314,707.798,156.705,226.942,940.828,29.745,0.166561,224.011,713.886,0.99,0.9862,0.9902
docvqa,1792,docvqa_582,154.765,223.337,734.953,26.927,0.210578,220.825,511.616,156.742,225.817,1277.037,30.035,0.122739,223.285,1051.221,0.9874,0.989,0.5755
docvqa,1792,docvqa_583,162.014,232.086,666.458,31.027,0.243097,229.911,434.372,156.303,224.723,689.596,33.205,0.226659,222.457,464.873,1.0365,1.0328,0.9664
docvqa,1792,docvqa_584,159.363,227.94,669.192,29.417,0.238142,225.651,441.253,156.548,225.187,738.106,34.195,0.212094,222.814,512.919,1.018,1.0122,0.9066
docvqa,1792,docvqa_58694,157.834,226.06,799.082,30.159,0.197519,223.837,573.022,156.497,225.095,856.697,33.242,0.182674,222.939,631.602,1.0085,1.0043,0.9327
docvqa,1792,docvqa_58695,157.093,228.112,944.527,31.148,0.166319,225.664,716.415,156.626,226.289,921.502,30.227,0.169968,224.005,695.213,1.003,1.0081,1.025
docvqa,1792,docvqa_58700,156.587,225.046,873.732,30.89,0.179216,222.755,648.686,156.979,225.891,865.575,30.461,0.181358,223.287,639.684,0.9975,0.9963,1.0094
docvqa,1792,docvqa_58702,169.667,242.224,778.923,29.817,0.217822,236.104,536.699,156.242,224.936,742.059,28.729,0.210552,222.572,517.123,1.0859,1.0769,1.0497
docvqa,1792,docvqa_596,155.52,226.433,915.768,27.573,0.169824,223.73,689.336,156.698,225.698,981.21,30.22,0.159699,223.373,755.512,0.9925,1.0033,0.9333
docvqa,1792,docvqa_597,158.567,228.091,694.768,33.334,0.22823,225.386,466.678,156.612,225.134,612.194,27.647,0.255821,222.867,387.059,1.0125,1.0131,1.1349
docvqa,1792,docvqa_598,158.7,228.517,1626.518,31.067,0.09757,226.072,1398.001,156.404,225.209,1645.441,31.561,0.095053,222.773,1420.232,1.0147,1.0147,0.9885
docvqa,1792,docvqa_599,158.911,229.249,2073.416,31.257,0.076642,226.674,1844.166,156.75,225.943,2040.354,30.753,0.076825,223.287,1814.411,1.0138,1.0146,1.0162
docvqa,1792,docvqa_600,188.449,258.2,543.316,28.512,0.346849,254.73,285.116,156.914,227.386,506.471,27.908,0.309818,223.411,279.084,1.201,1.1355,1.0727
docvqa,1792,docvqa_601,159.666,230.805,1709.483,30.177,0.0934,228.313,1478.678,156.678,227.98,1703.971,30.122,0.091948,225.847,1475.991,1.0191,1.0124,1.0032
docvqa,1792,docvqa_60401,155.391,223.825,757.382,35.571,0.205168,221.548,533.558,157.305,226.874,747.309,34.696,0.210496,223.349,520.434,0.9878,0.9866,1.0135
docvqa,1792,docvqa_60403,155.911,225.353,668.126,31.627,0.233356,222.49,442.773,156.985,226.347,656.778,30.745,0.239022,223.62,430.431,0.9932,0.9956,1.0173
docvqa,1792,docvqa_60404,159.747,228.572,1161.527,33.32,0.137532,226.14,932.956,156.54,225.95,1087.793,30.78,0.143906,223.388,861.842,1.0205,1.0116,1.0678
docvqa,1792,docvqa_60406,157.858,227.35,1037.368,32.401,0.152171,224.61,810.018,157.054,225.536,969.372,29.753,0.162016,223.053,743.835,1.0051,1.008,1.0701
docvqa,1792,docvqa_60407,154.771,224.086,705.582,32.1,0.219353,221.271,481.497,156.552,225.6,710.453,32.324,0.220355,223.188,484.853,0.9886,0.9933,0.9931
docvqa,1792,docvqa_610,157.408,226.037,2191.119,31.695,0.071839,223.69,1965.081,156.554,225.36,2097.719,30.199,0.074631,222.847,1872.359,1.0055,1.003,1.0445
docvqa,1792,docvqa_611,158.839,227.788,1035.345,28.841,0.153416,225.089,807.556,156.497,225.162,1052.694,29.555,0.148663,222.785,827.532,1.015,1.0117,0.9835
docvqa,1792,docvqa_612,158.122,227.193,1112.657,30.533,0.142112,224.999,885.465,156.506,225.921,1154.23,32.011,0.135593,223.648,928.309,1.0103,1.0056,0.964
docvqa,1792,docvqa_613,156.665,225.34,2150.508,30.558,0.07285,222.778,1925.168,156.629,225.772,1765.817,30.801,0.088701,223.311,1540.046,1.0002,0.9981,1.2179
docvqa,1792,docvqa_636,156.816,225.282,2162.383,30.748,0.07252,223.049,1937.101,156.464,225.229,2120.312,30.081,0.073793,223.017,1895.083,1.0022,1.0002,1.0198
docvqa,1792,docvqa_637,179.689,248.69,831.844,27.769,0.216012,245.918,583.155,156.551,225.246,816.748,28.167,0.191676,222.745,591.503,1.1478,1.1041,1.0185
docvqa,1792,docvqa_639,157.999,235.105,1821.606,28.33,0.086736,232.907,1586.5,156.98,227.943,1912.069,30.074,0.082099,225.277,1684.126,1.0065,1.0314,0.9527
docvqa,1792,docvqa_650,158.641,228.975,693.781,30.987,0.228662,226.45,464.806,156.446,225.407,658.556,28.877,0.237558,223.047,433.149,1.014,1.0158,1.0535
docvqa,1792,docvqa_651,154.752,224.112,859.736,30.268,0.18,221.608,635.624,156.406,225.334,912.152,32.706,0.171469,223.057,686.818,0.9894,0.9946,0.9425
docvqa,1792,docvqa_674,156.871,226.791,639.584,31.753,0.24527,224.36,412.793,156.521,224.906,582.161,27.481,0.268862,222.659,357.255,1.0022,1.0084,1.0986
docvqa,1792,docvqa_675,154.659,223.2,2232.144,31.888,0.069287,220.815,2008.944,156.568,225.228,2180.132,31.03,0.071816,222.728,1954.904,0.9878,0.991,1.0239
docvqa,1792,docvqa_676,160.255,230.026,567.215,30.654,0.282529,227.617,337.19,156.634,230.851,571.93,31.007,0.273868,228.314,341.079,1.0231,0.9964,0.9918
docvqa,1792,docvqa_677,164.939,234.688,1114.908,31.436,0.14794,231.399,880.22,156.358,226.49,1043.027,29.162,0.149908,224.211,816.537,1.0549,1.0362,1.0689
docvqa,1792,docvqa_678,157.728,227.119,888.14,33.051,0.177594,224.918,661.021,156.68,225.529,816.584,29.553,0.191872,223.135,591.055,1.0067,1.0071,1.0876
docvqa,1792,docvqa_6943,157.907,226.579,718.956,30.774,0.219633,224.146,492.377,156.472,225.077,737.361,32.018,0.212205,222.749,512.284,1.0092,1.0067,0.975
docvqa,1792,docvqa_782,156.039,225.566,759.786,28.117,0.205372,223.284,534.22,156.493,225.024,840.563,32.397,0.186176,222.723,615.539,0.9971,1.0024,0.9039
docvqa,1792,docvqa_783,158.547,228.632,715.389,30.422,0.221624,225.671,486.758,156.536,226.45,717.628,30.699,0.218129,224.216,491.178,1.0128,1.0096,0.9969
docvqa,1792,docvqa_784,158.336,227.396,1071.407,33.76,0.147783,225.004,844.011,156.54,225.406,1012.946,31.502,0.154539,222.933,787.54,1.0115,1.0088,1.0577
docvqa,1792,docvqa_785,158.204,227.124,718.351,32.748,0.220232,224.753,491.227,157.162,227.336,677.031,29.98,0.232134,224.031,449.695,1.0066,0.9991,1.061
docvqa,1792,docvqa_786,156.238,224.745,521.844,29.71,0.299395,222.446,297.099,156.663,227.66,507.04,27.938,0.308975,224.991,279.38,0.9973,0.9872,1.0292
docvqa,1792,docvqa_788,155.404,224.891,1045.012,32.805,0.14871,221.931,820.12,156.55,226.288,965.575,29.571,0.162131,222.91,739.287,0.9927,0.9938,1.0823
docvqa,1792,docvqa_789,168.574,241.508,1217.704,27.117,0.138436,237.841,976.195,155.769,228.734,1346.305,30.205,0.115701,226.494,1117.571,1.0822,1.0558,0.9045
docvqa,1792,docvqa_790,155.43,223.884,902.375,30.84,0.172246,221.476,678.491,156.591,225.306,907.031,30.987,0.172641,223.053,681.725,0.9926,0.9937,0.9949
docvqa,1792,docvqa_792,158.354,227.132,1077.725,31.503,0.146933,224.868,850.593,156.517,224.99,1066.978,31.185,0.146692,222.728,841.988,1.0117,1.0095,1.0101
docvqa,1792,docvqa_793,155.979,224.817,630.297,31.191,0.24747,222.388,405.479,156.587,225.334,635.398,31.543,0.246439,222.949,410.064,0.9961,0.9977,0.992
docvqa,1792,docvqa_794,156.648,226.099,695.601,29.344,0.225198,223.601,469.502,156.733,225.455,668.946,27.718,0.234298,223.102,443.491,0.9995,1.0029,1.0398
docvqa,1792,docvqa_809,159.935,228.282,665.977,31.264,0.240151,225.929,437.695,156.549,225.341,609.125,27.413,0.257007,222.944,383.784,1.0216,1.0131,1.0933
docvqa,1792,docvqa_815,163.291,232.862,800.923,29.898,0.203879,229.588,568.061,157.542,231.95,887.563,34.506,0.177499,228.007,655.613,1.0365,1.0039,0.9024
docvqa,1792,docvqa_822,154.544,223.115,582.105,27.615,0.265492,220.66,358.99,157.155,226.575,594.474,28.3,0.264359,223.21,367.9,0.9834,0.9847,0.9792
docvqa,1792,docvqa_824,157.735,227.132,928.948,31.901,0.1698,224.994,701.816,156.889,226.473,915.845,31.335,0.171306,223.769,689.372,1.0054,1.0029,1.0143
docvqa,1792,docvqa_826,157.449,227.576,559.518,27.662,0.281401,225.164,331.942,156.695,225.363,601.995,31.386,0.260294,222.964,376.632,1.0048,1.0098,0.9294
docvqa,1792,docvqa_8560,156.316,226.939,841.393,32.34,0.185783,224.532,614.455,156.903,226.094,826.293,31.589,0.189888,223.216,600.199,0.9963,1.0037,1.0183
docvqa,1792,docvqa_8565,155.095,227.659,1055.203,31.829,0.146981,225.359,827.544,156.79,225.801,1028.395,30.869,0.152461,223.328,802.594,0.9892,1.0082,1.0261
docvqa,448,docvqa_16424,23.781,55.629,1280.569,29.165,0.018571,52.577,1224.94,26.16,56.614,1197.774,28.529,0.021841,53.674,1141.16,0.9091,0.9826,1.0691
docvqa,448,docvqa_16429,26.968,57.279,410.425,29.429,0.065706,54.756,353.146,37.967,69.901,427.614,29.809,0.088787,66.958,357.714,0.7103,0.8194,0.9598
docvqa,448,docvqa_16430,26.743,59.59,426.486,30.575,0.062706,56.22,366.896,50.441,101.466,476.516,31.254,0.105854,98.343,375.05,0.5302,0.5873,0.895
docvqa,448,docvqa_16437,22.316,52.332,700.79,30.879,0.031845,49.297,648.458,17.806,48.802,686.874,30.384,0.025924,45.571,638.072,1.2533,1.0723,1.0203
docvqa,448,docvqa_16440,24.482,56.115,725.414,30.423,0.033748,53.055,669.299,17.399,47.161,698.692,29.615,0.024902,44.85,651.53,1.4071,1.1899,1.0382
docvqa,448,docvqa_16444,23.883,55.815,775.742,31.301,0.030787,52.827,719.927,25.111,62.602,727.132,28.893,0.034534,56.721,664.53,0.9511,0.8916,1.0669
docvqa,448,docvqa_16447,25.062,57.155,857.666,32.02,0.029222,53.949,800.511,19.23,52.064,817.831,30.631,0.023513,49.101,765.768,1.3033,1.0978,1.0487
docvqa,448,docvqa_16450,24.854,56.868,406.046,34.918,0.061211,53.835,349.178,62.518,104.714,417.246,31.253,0.149835,100.222,312.532,0.3975,0.5431,0.9732
docvqa,448,docvqa_16455,21.598,54.898,783.891,28.038,0.027552,52.167,728.993,53.534,93.601,852.431,29.186,0.062801,90.806,758.83,0.4034,0.5865,0.9196
docvqa,448,docvqa_16456,26.413,61.356,410.454,29.092,0.06435,55.553,349.098,26.316,69.974,382.839,26.072,0.068738,66.76,312.865,1.0037,0.8768,1.0721
docvqa,448,docvqa_16463,47.939,80.191,388.27,25.673,0.123467,74.225,308.079,16.899,45.943,419.659,31.143,0.040269,43.258,373.716,2.8368,1.7454,0.9252
docvqa,448,docvqa_16468,24.018,55.453,788.821,29.335,0.030449,52.538,733.367,20.188,63.899,811.132,29.889,0.024888,60.714,747.234,1.1897,0.8678,0.9725
docvqa,448,docvqa_16473,23.337,54.748,414.695,29.996,0.056274,51.561,359.946,17.081,46.929,388.462,28.461,0.043971,44.168,341.533,1.3663,1.1666,1.0675
docvqa,448,docvqa_16529,22.19,51.768,448.544,28.341,0.049471,48.999,396.776,17.246,46.624,445.341,28.48,0.038725,43.748,398.717,1.2867,1.1103,1.0072
docvqa,448,docvqa_16533,21.162,61.019,502.762,29.45,0.042091,58.203,441.743,16.791,47.943,502.885,30.329,0.033389,45.148,454.942,1.2603,1.2727,0.9998
docvqa,448,docvqa_16539,21.92,51.049,718.285,30.329,0.030517,48.337,667.236,16.791,46.093,691.584,29.341,0.024279,43.387,645.491,1.3055,1.1075,1.0386
docvqa,448,docvqa_16553,22.027,51.138,588.474,28.281,0.03743,48.439,537.336,17.051,46.651,615.121,29.919,0.02772,43.868,568.47,1.2918,1.0962,0.9567
docvqa,448,docvqa_16568,31.612,78.509,411.951,33.344,0.076737,75.078,333.442,18.454,49.366,362.095,31.273,0.050965,46.363,312.729,1.713,1.5903,1.1377
docvqa,448,docvqa_16574,30.118,76.371,922.867,33.86,0.032636,73.228,846.495,18.353,49.428,862.452,32.521,0.02128,46.396,813.023,1.641,1.5451,1.0701
docvqa,448,docvqa_16606,23.348,54.061,300.707,27.405,0.077645,51.246,246.646,33.057,78.123,377.052,33.214,0.087672,72.254,298.929,0.7063,0.692,0.7975
docvqa,448,docvqa_16609,87.159,142.718,608.042,27.372,0.143344,128.875,465.325,18.792,49.648,582.016,31.316,0.032288,46.621,532.368,4.6381,2.8746,1.0447
docvqa,448,docvqa_16611,43.345,78.708,631.258,29.082,0.068665,75.995,552.549,18.548,59.432,624.948,29.764,0.02968,56.121,565.516,2.3369,1.3243,1.0101
docvqa,448,docvqa_16789,33.914,81.781,774.645,28.869,0.04378,73.944,692.864,18.077,49.151,796.985,31.16,0.022682,46.295,747.834,1.8761,1.6639,0.972
docvqa,448,docvqa_16801,35.468,66.879,1826.089,27.924,0.019423,63.558,1759.209,21.719,55.119,302.621,27.5,0.071771,49.334,247.501,1.633,1.2134,6.0342
docvqa,448,docvqa_16826,22.007,51.753,509.51,28.61,0.043193,48.896,457.757,17.187,46.681,503.49,28.551,0.034136,43.83,456.809,1.2804,1.1087,1.012
docvqa,448,docvqa_16830,23.507,54.431,699.297,29.312,0.033616,51.545,644.866,18.429,48.81,679.981,28.69,0.027102,46.295,631.171,1.2755,1.1152,1.0284
docvqa,448,docvqa_16831,33.747,78.903,728.682,29.535,0.046312,75.956,649.779,19.266,63.134,717.857,29.76,0.026838,60.204,654.722,1.7516,1.2498,1.0151
docvqa,448,docvqa_16832,60.976,120.92,548.935,26.751,0.111081,116.391,428.015,17.271,46.727,462.779,26.003,0.03732,43.911,416.052,3.5305,2.5878,1.1862
docvqa,448,docvqa_16835,38.261,73.521,1472.547,27.432,0.025983,64.796,1399.026,17.02,46.77,1416.934,27.963,0.012012,44.001,1370.164,2.248,1.572,1.0392
docvqa,448,docvqa_16837,21.777,50.718,1720.236,28.297,0.012659,47.972,1669.519,26.313,59.107,1922.029,29.57,0.01369,55.699,1862.921,0.8276,0.8581,0.895
docvqa,448,docvqa_16839,22.533,52.667,1896.614,29.269,0.011881,49.695,1843.946,34.073,79.486,1585.676,28.419,0.021488,76.475,1506.191,0.6613,0.6626,1.1961
docvqa,448,docvqa_16981,24.121,55.873,2008.876,31.0,0.012007,53.005,1953.003,18.53,49.725,1928.288,29.818,0.00961,46.624,1878.563,1.3017,1.1236,1.0418
docvqa,448,docvqa_16990,25.019,57.421,667.568,32.113,0.037478,54.364,610.148,19.175,50.721,617.062,29.807,0.031075,47.741,566.341,1.3048,1.1321,1.0818
docvqa,448,docvqa_16999,24.564,65.876,624.16,29.383,0.039355,62.467,558.284,17.31,47.336,613.986,29.824,0.028194,44.489,566.65,1.4191,1.3917,1.0166
docvqa,448,docvqa_17000,23.922,63.639,419.093,29.621,0.05708,60.48,355.454,17.192,47.123,367.205,26.674,0.046818,44.34,320.082,1.3915,1.3505,1.1413
docvqa,448,docvqa_17001,23.867,54.637,1675.51,31.171,0.014245,51.675,1620.872,18.711,54.702,1706.293,30.029,0.010966,51.313,1651.591,1.2756,0.9988,0.982
