benchmark,resolution,max_new_tokens,sample_id,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,ve_speedup_measured,e2e_speedup_measured,ttft_speedup_measured,tpot_speedup_measured,e2e_speedup_amdahl,tpot_speedup,method
docvqa,1792,32,docvqa_57523,349.395,806.928,411.588,26.356,0.432994,0.996,,,,0.9983,1.0,amdahl
docvqa,1792,32,docvqa_57524,353.065,773.371,415.005,25.598,0.456528,1.0056,,,,1.0026,1.0,amdahl
docvqa,1792,32,docvqa_57525,349.311,1385.735,785.682,25.002,0.252076,1.0944,,,,1.0222,1.0,amdahl
docvqa,1792,32,docvqa_57526,416.212,726.969,478.056,24.891,0.572531,0.9966,,,,0.9981,1.0,amdahl
docvqa,1792,32,docvqa_57527,528.436,1019.206,590.916,25.194,0.518478,1.002,,,,1.001,1.0,amdahl
docvqa,1792,32,docvqa_57528,411.517,1208.295,475.104,27.155,0.340577,1.0147,,,,1.005,1.0,amdahl
docvqa,1792,32,docvqa_57529,351.23,1110.128,412.945,24.041,0.316387,0.9906,,,,0.997,1.0,amdahl
docvqa,1792,32,docvqa_57530,434.182,733.196,497.556,23.564,0.592178,0.9993,,,,0.9996,1.0,amdahl
docvqa,1792,32,docvqa_57531,389.612,843.431,452.469,26.064,0.461938,0.9978,,,,0.999,1.0,amdahl
docvqa,1792,32,docvqa_57532,396.423,1394.382,892.888,22.795,0.2843,0.9893,,,,0.9969,1.0,amdahl
docvqa,1792,32,docvqa_57533,354.748,899.554,416.623,26.829,0.39436,0.995,,,,0.998,1.0,amdahl
docvqa,1792,32,docvqa_16568,388.376,673.401,450.759,22.264,0.576737,0.9922,,,,0.9955,1.0,amdahl
docvqa,1792,32,docvqa_16574,398.59,1018.33,460.631,22.308,0.391415,1.0036,,,,1.0014,1.0,amdahl
docvqa,1792,32,docvqa_57537,381.116,891.402,442.905,23.605,0.427547,1.0018,,,,1.0008,1.0,amdahl
docvqa,1792,32,docvqa_57539,400.67,937.879,462.657,25.012,0.427209,1.022,,,,1.0093,1.0,amdahl
docvqa,1792,32,docvqa_57540,401.298,935.552,463.483,24.846,0.428942,0.9924,,,,0.9967,1.0,amdahl
docvqa,1792,32,docvqa_57543,401.409,936.663,463.823,24.886,0.428552,0.9917,,,,0.9964,1.0,amdahl
docvqa,1792,32,docvqa_57550,373.061,646.558,435.41,26.393,0.576996,0.9894,,,,0.9939,1.0,amdahl
docvqa,1792,32,docvqa_49361,369.829,703.56,431.583,27.198,0.525654,1.0334,,,,1.0173,1.0,amdahl
docvqa,1792,32,docvqa_49362,362.587,821.91,425.641,23.31,0.441152,0.992,,,,0.9964,1.0,amdahl
docvqa,1792,32,docvqa_57557,390.806,1062.668,453.04,24.385,0.367759,1.0612,,,,1.0217,1.0,amdahl
docvqa,1792,32,docvqa_49366,394.952,803.871,456.989,24.777,0.491313,1.1169,,,,1.0542,1.0,amdahl
docvqa,1792,32,docvqa_32984,442.386,870.274,505.533,21.455,0.50833,0.9922,,,,0.996,1.0,amdahl
docvqa,1792,32,docvqa_49369,383.195,678.033,445.497,21.14,0.565156,0.9893,,,,0.9939,1.0,amdahl
docvqa,1792,32,docvqa_57562,380.023,654.206,442.175,21.203,0.580893,1.0021,,,,1.0012,1.0,amdahl
docvqa,1792,32,docvqa_32986,375.875,831.815,437.914,23.171,0.451873,1.0183,,,,1.0082,1.0,amdahl
docvqa,1792,32,docvqa_57564,367.795,1245.335,430.212,26.294,0.295338,0.992,,,,0.9976,1.0,amdahl
docvqa,1792,32,docvqa_49373,406.975,828.367,469.883,25.606,0.491298,1.0088,,,,1.0043,1.0,amdahl
docvqa,1792,32,docvqa_16606,351.739,618.123,413.553,20.457,0.569043,1.0095,,,,1.0054,1.0,amdahl
docvqa,1792,32,docvqa_223,352.844,687.931,414.824,21.008,0.512905,0.9882,,,,0.9939,1.0,amdahl
docvqa,1792,32,docvqa_224,380.809,751.04,442.735,20.554,0.507041,1.0008,,,,1.0004,1.0,amdahl
docvqa,1792,32,docvqa_16609,421.361,842.648,483.464,21.128,0.500044,0.9863,,,,0.9931,1.0,amdahl
docvqa,1792,32,docvqa_57566,383.585,817.361,445.672,23.231,0.469296,0.9951,,,,0.9977,1.0,amdahl
docvqa,1792,32,docvqa_16611,386.05,833.089,447.953,20.27,0.463395,0.9787,,,,0.99,1.0,amdahl
docvqa,1792,32,docvqa_49376,378.221,688.658,440.379,20.69,0.549216,0.9954,,,,0.9975,1.0,amdahl
docvqa,1792,32,docvqa_49381,423.431,847.212,485.926,22.58,0.499793,1.0036,,,,1.0018,1.0,amdahl
docvqa,1792,32,docvqa_32989,385.391,861.119,448.296,25.801,0.447547,0.9947,,,,0.9976,1.0,amdahl
docvqa,1792,32,docvqa_231,375.846,782.337,438.17,22.944,0.480415,0.9963,,,,0.9982,1.0,amdahl
docvqa,1792,32,docvqa_232,350.072,734.924,412.917,20.125,0.476338,1.0178,,,,1.0084,1.0,amdahl
docvqa,1792,32,docvqa_32994,445.669,877.271,508.215,23.066,0.508018,1.0448,,,,1.0223,1.0,amdahl
docvqa,1792,32,docvqa_234,454.142,1244.521,517.436,23.454,0.364913,0.9917,,,,0.997,1.0,amdahl
docvqa,1792,32,docvqa_4931,626.226,1136.118,689.207,22.346,0.551198,1.0102,,,,1.0056,1.0,amdahl
docvqa,1792,32,docvqa_32995,396.993,876.681,460.437,26.015,0.452837,0.9938,,,,0.9972,1.0,amdahl
docvqa,1792,32,docvqa_237,359.204,808.471,421.258,22.777,0.444301,1.01,,,,1.0044,1.0,amdahl
docvqa,1792,32,docvqa_49390,352.147,560.676,414.38,20.899,0.628076,1.1942,,,,1.1138,1.0,amdahl
docvqa,1792,32,docvqa_49391,419.209,955.165,481.801,21.517,0.438886,0.9931,,,,0.997,1.0,amdahl
docvqa,1792,32,docvqa_49392,385.051,695.568,447.218,20.696,0.553578,1.0029,,,,1.0016,1.0,amdahl
docvqa,1792,32,docvqa_49393,354.738,853.678,417.349,25.666,0.41554,0.994,,,,0.9975,1.0,amdahl
docvqa,1792,32,docvqa_49394,376.899,747.865,440.528,20.489,0.503967,0.9799,,,,0.9898,1.0,amdahl
docvqa,1792,32,docvqa_49395,446.128,890.703,508.063,20.139,0.500871,1.0226,,,,1.0112,1.0,amdahl
docvqa,1792,32,docvqa_49396,427.08,959.16,490.599,22.312,0.445264,1.1806,,,,1.0731,1.0,amdahl
docvqa,1792,32,docvqa_49397,419.486,870.487,481.648,25.923,0.481898,0.9918,,,,0.996,1.0,amdahl
docvqa,1792,32,docvqa_49398,394.984,784.831,457.02,25.216,0.503273,1.1319,,,,1.0623,1.0,amdahl
docvqa,1792,32,docvqa_49399,398.274,682.276,460.729,22.155,0.583744,1.0088,,,,1.0051,1.0,amdahl
docvqa,1792,32,docvqa_49400,384.8,1083.841,447.404,25.457,0.355033,0.9909,,,,0.9968,1.0,amdahl
docvqa,1792,32,docvqa_49401,382.439,857.735,445.213,25.783,0.445871,1.0058,,,,1.0026,1.0,amdahl
docvqa,1792,32,docvqa_49402,354.743,1150.993,417.265,24.458,0.308206,1.0065,,,,1.002,1.0,amdahl
docvqa,1792,32,docvqa_49403,374.858,649.9,436.77,23.681,0.576793,0.9924,,,,0.9956,1.0,amdahl
docvqa,1792,32,docvqa_49404,414.57,1061.688,477.454,24.343,0.390482,1.0122,,,,1.0047,1.0,amdahl
docvqa,1792,32,docvqa_254,377.338,786.054,439.437,20.389,0.480041,0.9901,,,,0.9952,1.0,amdahl
docvqa,1792,32,docvqa_255,348.505,742.506,410.992,22.101,0.469363,1.017,,,,1.0079,1.0,amdahl
docvqa,1792,32,docvqa_256,374.367,849.507,436.394,22.951,0.440688,1.0415,,,,1.0179,1.0,amdahl
docvqa,1792,32,docvqa_49406,393.793,771.82,455.502,21.088,0.510214,1.0059,,,,1.003,1.0,amdahl
docvqa,1792,32,docvqa_265,406.601,1218.839,468.802,24.195,0.333597,1.001,,,,1.0003,1.0,amdahl
docvqa,1792,32,docvqa_266,403.83,918.719,466.108,28.288,0.439557,0.9894,,,,0.9953,1.0,amdahl
docvqa,1792,32,docvqa_267,352.586,1020.146,415.716,23.247,0.345623,1.0569,,,,1.019,1.0,amdahl
docvqa,1792,32,docvqa_271,344.718,835.691,406.661,26.814,0.412495,1.0954,,,,1.0373,1.0,amdahl
docvqa,1792,32,docvqa_49432,373.581,1229.884,436.527,25.592,0.303753,0.9958,,,,0.9987,1.0,amdahl
docvqa,1792,32,docvqa_283,385.89,874.066,449.109,20.236,0.441489,1.0887,,,,1.0373,1.0,amdahl
docvqa,1792,32,docvqa_284,370.678,1084.995,432.591,23.3,0.341641,1.0064,,,,1.0022,1.0,amdahl
docvqa,1792,32,docvqa_285,347.763,774.919,410.378,24.303,0.448774,1.0187,,,,1.0083,1.0,amdahl
docvqa,1792,32,docvqa_49437,342.421,693.636,404.569,20.648,0.493661,0.9989,,,,0.9995,1.0,amdahl
docvqa,1792,32,docvqa_49442,363.121,726.406,429.762,21.189,0.499887,0.9956,,,,0.9978,1.0,amdahl
docvqa,1792,32,docvqa_292,343.569,1063.617,405.507,23.504,0.323019,1.0136,,,,1.0043,1.0,amdahl
docvqa,1792,32,docvqa_296,384.072,846.748,446.336,28.601,0.453585,0.9896,,,,0.9952,1.0,amdahl
docvqa,1792,32,docvqa_297,368.932,877.789,431.639,27.884,0.420297,1.0423,,,,1.0173,1.0,amdahl
docvqa,1792,32,docvqa_298,343.8,667.887,406.834,23.732,0.514757,0.994,,,,0.9969,1.0,amdahl
docvqa,1792,32,docvqa_49449,379.525,773.168,441.594,20.723,0.490871,1.009,,,,1.0044,1.0,amdahl
docvqa,1792,32,docvqa_300,406.124,920.875,468.986,23.784,0.441019,1.0111,,,,1.0049,1.0,amdahl
docvqa,1792,32,docvqa_49454,524.598,1068.896,586.787,25.374,0.490785,0.9947,,,,0.9974,1.0,amdahl
docvqa,1792,32,docvqa_303,414.39,855.275,476.737,23.659,0.484511,1.0857,,,,1.0398,1.0,amdahl
docvqa,1792,32,docvqa_304,356.098,1080.089,419.037,24.483,0.329693,1.0007,,,,1.0002,1.0,amdahl
docvqa,1792,32,docvqa_305,366.753,914.996,428.914,27.005,0.400825,1.043,,,,1.0168,1.0,amdahl
docvqa,1792,32,docvqa_49455,341.094,1129.259,403.134,23.423,0.302051,0.9946,,,,0.9984,1.0,amdahl
docvqa,1792,32,docvqa_307,426.912,793.831,489.628,20.28,0.537787,1.0057,,,,1.0031,1.0,amdahl
docvqa,1792,32,docvqa_49461,378.447,925.532,441.308,25.485,0.408896,1.0008,,,,1.0003,1.0,amdahl
docvqa,1792,32,docvqa_49465,348.433,887.182,410.2,22.713,0.392741,1.0018,,,,1.0007,1.0,amdahl
docvqa,1792,32,docvqa_317,341.275,607.774,402.94,20.483,0.561516,1.0095,,,,1.0053,1.0,amdahl
docvqa,1792,32,docvqa_319,363.959,926.805,425.972,23.849,0.392703,1.0047,,,,1.0019,1.0,amdahl
docvqa,1792,32,docvqa_320,445.632,1271.237,509.124,24.584,0.35055,1.0088,,,,1.0031,1.0,amdahl
docvqa,1792,32,docvqa_321,343.383,1137.69,405.43,23.621,0.301825,0.9899,,,,0.9969,1.0,amdahl
docvqa,1792,32,docvqa_345,391.641,778.76,453.584,27.098,0.502904,0.9957,,,,0.9978,1.0,amdahl
docvqa,1792,32,docvqa_346,376.352,1069.583,438.853,24.259,0.351868,0.9942,,,,0.998,1.0,amdahl
docvqa,1792,32,docvqa_347,375.389,1113.313,438.836,28.103,0.337182,1.0039,,,,1.0013,1.0,amdahl
docvqa,1792,32,docvqa_348,358.962,963.356,420.981,27.119,0.372616,1.019,,,,1.007,1.0,amdahl
docvqa,1792,32,docvqa_6943,351.382,840.473,413.119,26.71,0.418076,1.0092,,,,1.0038,1.0,amdahl
docvqa,1792,32,docvqa_357,404.013,739.546,466.802,22.729,0.546298,1.0077,,,,1.0042,1.0,amdahl
docvqa,1792,32,docvqa_358,387.429,801.483,449.77,23.447,0.483391,1.0129,,,,1.0062,1.0,amdahl
docvqa,1792,32,docvqa_359,352.504,788.974,415.25,23.358,0.446788,0.9966,,,,0.9985,1.0,amdahl
docvqa,1792,32,docvqa_360,387.663,902.061,450.039,22.601,0.429753,1.0217,,,,1.0092,1.0,amdahl
docvqa,1792,32,docvqa_361,374.718,1231.115,437.28,25.608,0.304373,0.9899,,,,0.9969,1.0,amdahl
docvqa,1792,32,docvqa_362,411.194,1001.829,474.076,25.131,0.410443,0.9955,,,,0.9981,1.0,amdahl
docvqa,1792,32,docvqa_363,400.62,976.416,463.238,28.51,0.410296,1.0035,,,,1.0014,1.0,amdahl
docvqa,1792,32,docvqa_364,342.493,1184.975,405.359,25.149,0.289029,0.9854,,,,0.9957,1.0,amdahl
docvqa,1792,32,docvqa_365,403.803,1107.324,466.345,25.639,0.364666,0.9993,,,,0.9997,1.0,amdahl
docvqa,1792,32,docvqa_8560,400.066,941.164,462.309,25.203,0.425076,0.9963,,,,0.9984,1.0,amdahl
docvqa,1792,32,docvqa_4958,369.924,812.691,433.413,23.705,0.455183,1.0014,,,,1.0006,1.0,amdahl
docvqa,1792,32,docvqa_8565,393.901,1052.781,456.7,22.926,0.374153,0.9892,,,,0.9959,1.0,amdahl
docvqa,1792,32,docvqa_4959,403.259,606.004,466.371,27.927,0.665439,1.0065,,,,1.0043,1.0,amdahl
docvqa,1792,32,docvqa_375,349.167,943.966,411.272,23.161,0.369894,1.1357,,,,1.0462,1.0,amdahl
docvqa,1792,32,docvqa_376,408.214,1021.743,471.81,24.997,0.399527,1.0121,,,,1.0048,1.0,amdahl
docvqa,1792,32,docvqa_377,352.826,649.103,414.533,21.325,0.543559,1.0823,,,,1.0431,1.0,amdahl
docvqa,1792,32,docvqa_49528,383.905,610.246,445.922,20.541,0.629098,1.0038,,,,1.0024,1.0,amdahl
docvqa,1792,32,docvqa_49530,372.336,659.101,435.486,27.952,0.564915,1.0041,,,,1.0023,1.0,amdahl
docvqa,1792,32,docvqa_49532,400.543,930.785,468.906,27.169,0.430328,1.0028,,,,1.0012,1.0,amdahl
docvqa,1792,32,docvqa_24499,392.723,1201.311,456.191,24.036,0.326912,1.025,,,,1.008,1.0,amdahl
docvqa,1792,32,docvqa_49534,519.325,1049.179,581.296,24.625,0.494983,0.9925,,,,0.9963,1.0,amdahl
docvqa,1792,32,docvqa_383,370.894,1198.19,433.099,24.68,0.309545,1.008,,,,1.0025,1.0,amdahl
docvqa,1792,32,docvqa_384,351.053,1065.446,414.016,21.014,0.329489,0.9929,,,,0.9977,1.0,amdahl
docvqa,1792,32,docvqa_385,373.097,1185.616,434.99,24.214,0.314686,1.0733,,,,1.022,1.0,amdahl
docvqa,1792,32,docvqa_49536,387.138,1231.791,450.688,25.197,0.314288,0.9922,,,,0.9975,1.0,amdahl
docvqa,1792,32,docvqa_24500,405.633,1204.627,468.397,23.749,0.336729,1.0147,,,,1.0049,1.0,amdahl
docvqa,1792,32,docvqa_33153,407.935,1041.227,470.165,23.794,0.391783,1.0654,,,,1.0247,1.0,amdahl
docvqa,1792,32,docvqa_57733,365.298,955.569,427.965,22.939,0.382283,1.024,,,,1.0091,1.0,amdahl
docvqa,1792,32,docvqa_49542,396.906,882.453,459.347,24.889,0.449776,0.998,,,,0.9991,1.0,amdahl
docvqa,1792,32,docvqa_33158,371.37,709.29,434.078,27.521,0.52358,1.0024,,,,1.0013,1.0,amdahl
docvqa,1792,32,docvqa_49544,454.943,1246.831,517.152,24.323,0.36488,1.0232,,,,1.0083,1.0,amdahl
docvqa,1792,32,docvqa_58694,343.782,795.806,405.604,20.537,0.431992,1.0085,,,,1.0037,1.0,amdahl
docvqa,1792,32,docvqa_49546,379.237,1225.759,442.281,25.273,0.30939,1.0164,,,,1.005,1.0,amdahl
docvqa,1792,32,docvqa_395,387.499,741.088,449.866,26.475,0.522879,1.0767,,,,1.0387,1.0,amdahl
docvqa,1792,32,docvqa_396,357.96,975.793,419.944,26.469,0.36684,0.9944,,,,0.9979,1.0,amdahl
docvqa,1792,32,docvqa_397,357.972,925.071,419.947,24.054,0.386967,0.99,,,,0.9961,1.0,amdahl
docvqa,1792,32,docvqa_49550,398.981,1191.485,460.847,23.569,0.33486,0.9876,,,,0.9958,1.0,amdahl
docvqa,1792,32,docvqa_58695,401.972,982.184,464.294,22.517,0.409263,1.003,,,,1.0012,1.0,amdahl
docvqa,1792,32,docvqa_398,399.208,758.705,461.457,22.865,0.52617,0.9964,,,,0.9981,1.0,amdahl
docvqa,1792,32,docvqa_49555,371.342,1182.408,433.787,24.149,0.314055,1.019,,,,1.0059,1.0,amdahl
docvqa,1792,32,docvqa_16789,353.547,967.513,415.605,22.996,0.365418,0.9921,,,,0.9971,1.0,amdahl
docvqa,1792,32,docvqa_407,369.484,751.995,432.195,24.6,0.491338,1.0061,,,,1.003,1.0,amdahl
docvqa,1792,32,docvqa_49560,374.27,987.092,436.775,20.382,0.379165,1.0214,,,,1.008,1.0,amdahl
docvqa,1792,32,docvqa_408,413.995,825.952,476.209,24.982,0.501234,0.9932,,,,0.9966,1.0,amdahl
docvqa,1792,32,docvqa_409,356.382,866.664,419.173,21.309,0.411212,1.007,,,,1.0029,1.0,amdahl
docvqa,1792,32,docvqa_24505,379.133,846.524,441.271,25.328,0.447871,1.0621,,,,1.0269,1.0,amdahl
docvqa,1792,32,docvqa_410,395.794,1037.934,458.113,22.301,0.381328,0.9921,,,,0.997,1.0,amdahl
docvqa,1792,32,docvqa_49565,398.936,768.472,461.736,25.561,0.519129,0.9868,,,,0.9931,1.0,amdahl
docvqa,1792,32,docvqa_16801,348.416,633.051,410.647,24.712,0.550375,1.0545,,,,1.0293,1.0,amdahl
docvqa,1792,32,docvqa_49569,345.169,672.788,407.12,20.436,0.513042,1.0031,,,,1.0016,1.0,amdahl
docvqa,1792,32,docvqa_57765,371.962,888.699,434.599,22.705,0.418546,0.9941,,,,0.9975,1.0,amdahl
docvqa,1792,32,docvqa_57766,387.18,808.477,449.378,22.444,0.478901,0.9971,,,,0.9986,1.0,amdahl
docvqa,1792,32,docvqa_57767,384.821,730.071,447.494,21.737,0.527101,0.9947,,,,0.9972,1.0,amdahl
docvqa,1792,32,docvqa_58700,374.435,930.206,436.744,23.498,0.402529,0.9975,,,,0.999,1.0,amdahl
docvqa,1792,32,docvqa_49574,357.977,827.031,419.816,21.432,0.432846,1.0026,,,,1.0011,1.0,amdahl
docvqa,1792,32,docvqa_57770,400.284,787.459,463.831,23.116,0.508323,1.0012,,,,1.0006,1.0,amdahl
docvqa,1792,32,docvqa_57771,373.85,1203.875,436.109,24.767,0.310539,1.0708,,,,1.021,1.0,amdahl
docvqa,1792,32,docvqa_49579,371.819,825.135,434.564,26.038,0.450616,1.1238,,,,1.0522,1.0,amdahl
docvqa,1792,32,docvqa_49577,575.171,923.891,638.181,25.974,0.622552,1.0255,,,,1.0157,1.0,amdahl
docvqa,1792,32,docvqa_49583,385.417,852.244,449.198,21.213,0.452238,1.0039,,,,1.0018,1.0,amdahl
docvqa,1792,32,docvqa_431,393.832,1066.459,457.142,22.567,0.36929,0.998,,,,0.9993,1.0,amdahl
docvqa,1792,32,docvqa_58702,372.058,883.861,434.165,24.983,0.420946,1.0859,,,,1.0345,1.0,amdahl
docvqa,1792,32,docvqa_49586,360.92,1175.834,423.164,24.28,0.306948,0.9906,,,,0.9971,1.0,amdahl
docvqa,1792,32,docvqa_432,350.84,856.367,413.37,23.316,0.409684,1.0107,,,,1.0043,1.0,amdahl
docvqa,1792,32,docvqa_57780,356.333,794.663,418.465,23.512,0.448408,0.993,,,,0.9968,1.0,amdahl
docvqa,1792,32,docvqa_57781,377.624,743.504,440.487,21.644,0.507898,1.0037,,,,1.0019,1.0,amdahl
docvqa,1792,32,docvqa_57782,360.864,1114.827,423.908,22.288,0.323695,0.9778,,,,0.9927,1.0,amdahl
docvqa,1792,32,docvqa_57783,381.632,852.549,444.715,23.99,0.447637,1.0036,,,,1.0016,1.0,amdahl
docvqa,1792,32,docvqa_57784,426.142,1211.094,488.643,23.305,0.351866,1.0171,,,,1.0059,1.0,amdahl
docvqa,1792,32,docvqa_433,390.979,817.253,453.171,20.227,0.478407,1.0026,,,,1.0012,1.0,amdahl
docvqa,1792,32,docvqa_16826,403.074,1140.272,465.785,21.758,0.35349,0.9879,,,,0.9957,1.0,amdahl
docvqa,1792,32,docvqa_57786,348.262,736.325,410.179,20.384,0.472973,1.005,,,,1.0024,1.0,amdahl
docvqa,1792,32,docvqa_49595,382.517,1002.154,444.572,22.303,0.381694,0.9908,,,,0.9965,1.0,amdahl
docvqa,1792,32,docvqa_444,383.709,895.313,446.218,26.417,0.428575,0.9856,,,,0.9938,1.0,amdahl
docvqa,1792,32,docvqa_16830,343.306,896.123,405.574,22.298,0.383102,1.0098,,,,1.0037,1.0,amdahl
docvqa,1792,32,docvqa_16831,379.661,933.122,441.488,22.347,0.406872,1.1014,,,,1.0389,1.0,amdahl
docvqa,1792,32,docvqa_16832,387.734,771.741,450.159,21.439,0.502415,1.0112,,,,1.0056,1.0,amdahl
docvqa,1792,32,docvqa_57790,354.335,623.958,416.664,25.912,0.567883,1.0057,,,,1.0032,1.0,amdahl
docvqa,1792,32,docvqa_57791,375.311,1077.185,437.76,24.593,0.348419,0.9947,,,,0.9981,1.0,amdahl
docvqa,1792,32,docvqa_16835,372.87,968.842,435.129,28.09,0.384862,1.1434,,,,1.0507,1.0,amdahl
docvqa,1792,32,docvqa_450,381.625,802.419,443.817,25.614,0.475593,1.0109,,,,1.0051,1.0,amdahl
docvqa,1792,32,docvqa_16837,349.121,785.779,412.257,23.345,0.444299,0.9998,,,,0.9999,1.0,amdahl
docvqa,1792,32,docvqa_57798,500.741,1234.02,562.87,24.857,0.40578,1.0646,,,,1.0252,1.0,amdahl
docvqa,1792,32,docvqa_16839,435.589,954.392,498.055,25.352,0.456404,0.9962,,,,0.9983,1.0,amdahl
docvqa,1792,32,docvqa_57799,405.384,982.014,467.571,25.722,0.412809,1.0996,,,,1.0389,1.0,amdahl
docvqa,1792,32,docvqa_57800,406.071,1230.149,469.097,24.55,0.330099,0.9979,,,,0.9993,1.0,amdahl
docvqa,1792,32,docvqa_57801,404.399,951.165,466.819,25.492,0.425162,1.1034,,,,1.0415,1.0,amdahl
docvqa,1792,32,docvqa_57803,438.192,917.359,501.348,26.001,0.477667,1.0783,,,,1.0359,1.0,amdahl
docvqa,1792,32,docvqa_57804,382.105,627.089,444.239,20.317,0.609332,1.0786,,,,1.0465,1.0,amdahl
docvqa,1792,32,docvqa_57805,382.856,1171.292,444.886,23.432,0.326866,1.0176,,,,1.0057,1.0,amdahl
docvqa,1792,32,docvqa_49605,403.374,1002.206,465.823,26.819,0.402486,1.0156,,,,1.0062,1.0,amdahl
docvqa,1792,32,docvqa_57807,396.156,802.192,458.492,24.55,0.493842,0.9715,,,,0.9857,1.0,amdahl
docvqa,1792,32,docvqa_57808,358.569,814.898,420.308,24.662,0.440017,1.0069,,,,1.003,1.0,amdahl
docvqa,1792,32,docvqa_49617,400.753,1090.462,463.26,25.088,0.367507,1.0058,,,,1.0021,1.0,amdahl
docvqa,1792,32,docvqa_57810,405.295,1002.979,467.45,24.342,0.404091,1.1926,,,,1.0698,1.0,amdahl
docvqa,1792,32,docvqa_41421,407.393,791.48,470.358,20.07,0.514722,0.9895,,,,0.9946,1.0,amdahl
docvqa,1792,32,docvqa_461,635.794,1524.207,698.191,26.646,0.417131,1.011,,,,1.0046,1.0,amdahl
docvqa,1792,32,docvqa_463,372.37,1202.886,434.629,24.782,0.309564,1.0153,,,,1.0047,1.0,amdahl
docvqa,1792,32,docvqa_4977,380.263,681.347,442.611,21.703,0.558105,0.9643,,,,0.9798,1.0,amdahl
docvqa,1792,32,docvqa_57815,376.874,865.085,439.003,25.064,0.43565,1.0552,,,,1.0233,1.0,amdahl
docvqa,1792,32,docvqa_4978,447.382,885.858,511.141,23.42,0.505026,1.0011,,,,1.0005,1.0,amdahl
docvqa,1792,32,docvqa_57817,426.549,1625.548,867.049,26.155,0.262403,1.0007,,,,1.0002,1.0,amdahl
docvqa,1792,32,docvqa_41434,428.427,799.938,491.545,23.723,0.535575,1.0791,,,,1.0409,1.0,amdahl
docvqa,1792,32,docvqa_57819,375.666,945.764,437.898,23.085,0.397209,1.0232,,,,1.0091,1.0,amdahl
docvqa,1792,32,docvqa_57820,381.481,742.824,443.932,22.992,0.513555,1.0001,,,,1.0001,1.0,amdahl
docvqa,1792,32,docvqa_57821,407.597,771.086,470.617,23.113,0.528601,0.9894,,,,0.9944,1.0,amdahl
docvqa,1792,32,docvqa_57822,417.798,996.264,481.15,23.414,0.419365,0.9923,,,,0.9967,1.0,amdahl
docvqa,1792,32,docvqa_57823,375.714,851.625,439.134,25.781,0.441173,0.9951,,,,0.9978,1.0,amdahl
docvqa,1792,32,docvqa_49629,381.893,824.479,445.015,25.298,0.463193,1.0068,,,,1.0031,1.0,amdahl
docvqa,1792,32,docvqa_57825,355.6,779.193,417.753,25.817,0.456369,0.995,,,,0.9977,1.0,amdahl
docvqa,1792,32,docvqa_57826,362.095,754.311,424.523,21.986,0.480034,1.0137,,,,1.0065,1.0,amdahl
docvqa,1792,32,docvqa_57827,388.252,910.383,451.692,22.935,0.426471,1.0059,,,,1.0025,1.0,amdahl
docvqa,1792,32,docvqa_476,401.247,668.279,463.378,22.767,0.600419,0.9992,,,,0.9995,1.0,amdahl
docvqa,1792,32,docvqa_4980,380.334,1149.713,442.35,26.199,0.330808,1.1378,,,,1.0417,1.0,amdahl
docvqa,1792,32,docvqa_57833,372.457,640.388,434.476,25.739,0.581612,0.9975,,,,0.9985,1.0,amdahl
docvqa,1792,32,docvqa_41449,353.127,757.381,415.175,21.388,0.466247,1.0144,,,,1.0067,1.0,amdahl
docvqa,1792,32,docvqa_57835,381.652,837.358,444.831,24.533,0.455781,1.0646,,,,1.0284,1.0,amdahl
docvqa,1792,32,docvqa_57836,410.842,727.535,473.554,23.089,0.564705,1.0,,,,1.0,1.0,amdahl
docvqa,1792,32,docvqa_57837,434.752,749.903,497.288,22.965,0.579745,0.9987,,,,0.9992,1.0,amdahl
docvqa,1792,32,docvqa_57838,349.117,645.581,411.274,26.034,0.540779,1.0131,,,,1.0071,1.0,amdahl
docvqa,1792,32,docvqa_49643,348.2,935.991,410.775,22.835,0.372012,1.009,,,,1.0033,1.0,amdahl
docvqa,1792,32,docvqa_57841,353.207,597.461,415.535,20.214,0.591181,1.003,,,,1.0018,1.0,amdahl
docvqa,1792,32,docvqa_57843,355.326,601.723,418.054,20.408,0.590514,1.0002,,,,1.0001,1.0,amdahl
docvqa,1792,32,docvqa_57844,370.479,1048.255,432.801,24.618,0.353425,1.0099,,,,1.0035,1.0,amdahl
docvqa,1792,32,docvqa_57845,370.118,872.96,432.049,24.495,0.42398,1.0211,,,,1.0088,1.0,amdahl
docvqa,1792,32,docvqa_57853,403.798,836.562,465.96,23.163,0.482688,1.0947,,,,1.0436,1.0,amdahl
docvqa,1792,32,docvqa_57854,384.824,977.14,447.449,25.223,0.393827,1.0903,,,,1.0337,1.0,amdahl
docvqa,1792,32,docvqa_57855,383.218,941.624,445.985,26.086,0.406976,1.1316,,,,1.0497,1.0,amdahl
docvqa,1792,32,docvqa_57857,379.397,1201.695,442.602,24.487,0.315718,1.0047,,,,1.0015,1.0,amdahl
docvqa,1792,32,docvqa_57858,382.025,920.034,444.306,20.684,0.415229,1.0054,,,,1.0022,1.0,amdahl
docvqa,1792,32,docvqa_45694,392.639,962.626,454.892,22.075,0.407884,1.0852,,,,1.0331,1.0,amdahl
docvqa,1792,32,docvqa_55464,393.703,5947.632,942.563,161.454,0.066195,0.9961,,,,0.9997,1.0,amdahl
