benchmark,resolution,max_new_tokens,sample_id,source,sdpa_ve_ms,sdpa_prefill_ms,sdpa_ttft_ms,sdpa_decode_ms,sdpa_e2e_ms,sdpa_tpot_ms,sdpa_f_vision,fa2_ve_ms,fa2_prefill_ms,fa2_ttft_ms,fa2_e2e_ms,fa2_tpot_ms,guide_ve_ms,guide_prefill_ms,guide_ttft_ms,guide_e2e_ms,guide_tpot_ms
docvqa,1792,1024,docvqa_57826,approximated,372.833,432.253,434.994,338.724,773.718,22.582,0.481872,159.269,228.092,230.923,569.647,22.582,157.124,223.45,227.555,566.279,22.582
docvqa,1792,1024,docvqa_57827,approximated,370.896,430.457,432.936,445.448,878.384,22.272,0.422249,158.144,224.484,227.002,672.45,22.272,157.212,223.633,227.008,672.456,22.272
docvqa,1792,1024,docvqa_476,approximated,387.496,447.517,450.004,219.943,669.947,24.438,0.578398,156.568,222.622,225.156,445.099,24.438,156.7,223.342,225.806,445.749,24.438
docvqa,1792,1024,docvqa_4980,approximated,382.374,442.179,444.81,626.296,1071.106,23.196,0.35699,178.264,246.259,249.717,876.013,23.196,156.681,224.143,226.729,853.025,23.196
docvqa,1792,1024,docvqa_57833,approximated,374.981,434.909,437.402,179.869,617.271,22.484,0.607482,156.303,222.571,224.852,404.721,22.484,156.697,224.088,226.391,406.26,22.484
docvqa,1792,1024,docvqa_41449,approximated,349.611,409.068,411.551,349.515,761.066,21.845,0.459371,158.897,226.543,228.975,578.49,21.845,156.636,223.888,226.518,576.033,21.845
docvqa,1792,1024,docvqa_57835,approximated,372.295,431.984,434.26,353.608,787.868,22.101,0.472535,166.818,233.522,236.766,590.374,22.101,156.699,229.389,232.066,585.674,22.101
docvqa,1792,1024,docvqa_57836,approximated,371.655,431.317,433.678,246.443,680.121,22.404,0.546454,156.798,224.056,226.493,472.936,22.404,156.8,223.008,225.845,472.288,22.404
docvqa,1792,1024,docvqa_57837,approximated,370.599,430.105,432.471,244.769,677.24,22.252,0.54722,156.401,224.224,227.213,471.982,22.252,156.61,224.316,227.14,471.909,22.252
docvqa,1792,1024,docvqa_57838,approximated,370.49,429.92,432.284,202.111,634.395,22.457,0.584006,158.826,225.336,228.013,430.124,22.457,156.766,225.109,227.719,429.83,22.457
docvqa,1792,1024,docvqa_49643,approximated,372.096,431.697,434.012,527.474,961.486,22.934,0.387001,157.991,224.264,226.797,754.271,22.934,156.579,222.619,224.953,752.427,22.934
docvqa,1792,1024,docvqa_57841,approximated,377.051,436.559,439.41,211.102,650.512,23.456,0.579623,157.062,223.639,226.34,437.442,23.456,156.592,223.055,225.835,436.937,23.456
docvqa,1792,1024,docvqa_57843,approximated,382.375,442.067,444.724,206.532,651.256,22.948,0.587134,156.795,222.857,225.173,431.705,22.948,156.756,223.269,225.92,432.452,22.948
docvqa,1792,1024,docvqa_57844,approximated,372.667,432.277,435.18,562.951,998.131,22.518,0.373365,158.595,225.06,227.257,790.208,22.518,157.046,223.762,226.872,789.823,22.518
docvqa,1792,1024,docvqa_57845,approximated,372.67,432.533,435.151,400.268,835.419,22.237,0.446087,159.896,227.457,229.991,630.259,22.237,156.59,223.474,225.995,626.263,22.237
docvqa,1792,1024,docvqa_57853,approximated,368.319,428.025,430.584,371.783,802.367,23.236,0.459041,171.999,238.051,243.134,614.917,23.236,157.117,223.366,226.636,598.419,23.236
docvqa,1792,1024,docvqa_57854,approximated,373.398,432.916,435.302,472.241,907.543,22.488,0.411439,172.739,239.009,242.911,715.152,22.488,158.435,233.936,236.139,708.38,22.488
docvqa,1792,1024,docvqa_57855,approximated,376.565,436.308,439.104,437.383,876.487,23.02,0.42963,177.223,243.341,246.352,683.735,23.02,156.617,231.775,234.01,671.393,23.02
docvqa,1792,1024,docvqa_57857,approximated,373.773,433.603,436.213,719.412,1155.625,22.482,0.323438,157.257,224.254,226.716,946.128,22.482,156.516,222.438,224.639,944.051,22.482
docvqa,1792,1024,docvqa_57858,approximated,350.665,410.254,412.815,469.793,882.608,20.426,0.397305,157.577,223.604,226.292,696.085,20.426,156.727,223.414,225.654,695.447,20.426
docvqa,1792,1024,docvqa_45694,approximated,403.759,463.599,466.012,540.464,1006.476,23.498,0.401161,169.814,236.425,239.896,780.36,23.498,156.488,222.723,224.904,765.368,23.498
docvqa,1792,1024,docvqa_55464,approximated,381.424,826.826,829.335,892.096,1721.431,22.874,0.221574,155.392,228.929,231.392,1123.488,22.874,155.999,224.175,226.437,1118.533,22.874
docvqa,1792,1024,docvqa_57880,approximated,382.813,442.609,445.285,510.702,955.987,23.214,0.400437,157.307,223.723,226.254,736.956,23.214,157.19,223.457,228.357,739.059,23.214
docvqa,1792,1024,docvqa_57881,approximated,508.687,568.726,571.089,398.639,969.728,23.449,0.524567,158.236,225.121,227.409,626.048,23.449,157.106,223.506,225.884,624.523,23.449
docvqa,1792,1024,docvqa_57882,approximated,390.776,450.557,453.169,799.62,1252.789,22.846,0.311925,169.034,235.506,238.906,1038.526,22.846,156.505,223.203,226.826,1026.446,22.846
docvqa,1792,1024,docvqa_57883,approximated,357.428,417.357,419.913,781.253,1201.166,22.322,0.297568,157.482,223.775,226.377,1007.63,22.322,156.392,223.93,226.3,1007.553,22.322
docvqa,1792,1024,docvqa_57884,approximated,366.871,426.869,429.698,312.652,742.35,22.332,0.494202,156.687,227.031,229.409,542.061,22.332,156.726,223.096,225.519,538.171,22.332
docvqa,1792,1024,docvqa_57885,approximated,377.326,437.062,439.609,311.126,750.735,23.933,0.502609,155.774,222.091,224.285,535.411,23.933,158.577,227.884,231.282,542.408,23.933
docvqa,1792,1024,docvqa_57886,approximated,398.114,457.76,460.837,432.124,892.961,24.007,0.445836,161.687,227.843,230.265,662.389,24.007,156.503,222.801,225.048,657.172,24.007
docvqa,1792,1024,docvqa_57887,approximated,391.689,451.632,454.47,437.78,892.25,24.321,0.43899,160.29,226.859,230.338,668.118,24.321,157.87,230.359,233.46,671.24,24.321
docvqa,1792,1024,docvqa_57888,approximated,389.085,448.916,451.746,573.713,1025.459,24.944,0.379425,158.193,224.589,227.047,800.76,24.944,157.183,232.036,235.248,808.961,24.944
docvqa,1792,1024,docvqa_57889,approximated,378.214,437.822,440.395,297.96,738.355,22.92,0.512239,157.588,223.849,226.443,524.403,22.92,156.639,226.227,228.447,526.407,22.92
docvqa,1792,1024,docvqa_57890,approximated,375.631,435.382,437.79,395.418,833.208,23.26,0.450825,158.208,224.524,226.711,622.129,23.26,156.746,223.077,225.302,620.72,23.26
docvqa,1792,1024,docvqa_57891,approximated,373.649,433.747,436.196,590.534,1026.73,24.606,0.363922,156.418,222.899,225.339,815.873,24.606,156.663,223.025,225.339,815.873,24.606
docvqa,1792,1024,docvqa_553,approximated,371.877,431.31,433.642,316.106,749.748,24.316,0.496003,157.697,224.618,227.256,543.362,24.316,156.622,222.887,225.161,541.267,24.316
docvqa,1792,1024,docvqa_554,approximated,373.294,432.882,435.206,621.567,1056.773,23.021,0.35324,155.724,222.175,224.683,846.25,23.021,156.536,223.088,225.41,846.977,23.021
docvqa,1792,1024,docvqa_555,approximated,366.878,426.518,429.358,472.706,902.064,21.487,0.406709,155.168,221.408,223.976,696.682,21.487,157.154,223.904,226.902,699.608,21.487
docvqa,1792,1024,docvqa_57899,approximated,378.38,438.352,441.427,419.353,860.78,23.297,0.439578,163.848,231.308,233.814,653.167,23.297,157.295,224.192,227.742,647.095,23.297
docvqa,1792,1024,docvqa_57900,approximated,381.043,440.98,443.938,322.722,766.66,23.052,0.497017,157.919,224.195,226.437,549.159,23.052,156.591,227.808,230.037,552.759,23.052
docvqa,1792,1024,docvqa_57901,approximated,354.098,413.788,416.872,707.753,1124.625,21.447,0.314858,154.829,221.127,223.612,931.365,21.447,156.331,222.66,224.881,932.634,21.447
docvqa,1792,1024,docvqa_57902,approximated,360.599,420.009,422.366,217.532,639.898,21.753,0.563526,156.256,222.337,224.742,442.274,21.753,156.307,222.872,225.091,442.623,21.753
docvqa,1792,1024,docvqa_57903,approximated,378.736,438.67,441.009,536.529,977.538,24.388,0.387439,157.137,223.293,225.877,762.406,24.388,156.431,222.689,224.888,761.417,24.388
docvqa,1792,1024,docvqa_57904,approximated,382.702,442.347,444.978,2224.915,2669.893,22.703,0.14334,154.706,223.071,225.284,2450.199,22.703,156.966,223.769,226.502,2451.417,22.703
docvqa,1792,1024,docvqa_57905,approximated,351.881,411.384,414.012,396.311,810.323,20.858,0.434248,160.73,228.698,230.931,627.242,20.858,156.539,222.794,225.207,621.518,20.858
docvqa,1792,1024,docvqa_581,approximated,376.379,436.135,438.953,275.249,714.202,22.937,0.526992,179.437,245.973,249.824,525.073,22.937,157.88,233.681,236.171,511.42,22.937
docvqa,1792,1024,docvqa_582,approximated,380.729,440.515,443.005,450.309,893.314,23.701,0.426198,154.765,220.825,223.337,673.646,23.701,156.742,223.285,225.817,676.126,23.701
docvqa,1792,1024,docvqa_583,approximated,386.545,447.24,450.187,326.135,776.322,23.295,0.497919,162.014,229.911,232.086,558.221,23.295,156.303,222.457,224.723,550.858,23.295
docvqa,1792,1024,docvqa_57928,approximated,384.075,443.783,446.686,211.646,658.332,23.516,0.583407,158.409,225.851,228.417,440.063,23.516,156.444,224.926,227.989,439.635,23.516
docvqa,1792,1024,docvqa_57929,approximated,383.742,443.757,446.417,1087.479,1533.896,23.138,0.250174,157.7,224.036,226.418,1313.897,23.138,156.55,223.083,225.8,1313.279,23.138
docvqa,1792,1024,docvqa_584,approximated,378.883,438.813,441.401,343.251,784.652,22.883,0.482867,159.363,225.651,227.94,571.191,22.883,156.548,222.814,225.187,568.438,22.883
docvqa,1792,1024,docvqa_57931,approximated,373.617,433.297,435.708,137.602,573.31,22.934,0.651683,155.777,223.722,225.864,363.466,22.934,156.466,224.456,226.999,364.601,22.934
docvqa,1792,1024,docvqa_57933,approximated,353.477,412.895,415.581,262.819,678.4,20.217,0.521045,155.459,222.503,224.743,487.562,20.217,156.5,222.753,225.093,487.912,20.217
docvqa,1792,1024,docvqa_57934,approximated,348.419,407.94,410.211,368.714,778.925,20.484,0.447308,155.485,223.653,226.116,594.83,20.484,156.702,223.905,226.606,595.32,20.484
docvqa,1792,1024,docvqa_596,approximated,354.523,414.115,416.289,510.855,927.144,20.434,0.382381,155.52,223.73,226.433,737.288,20.434,156.698,223.373,225.698,736.553,20.434
docvqa,1792,1024,docvqa_597,approximated,352.208,411.951,414.194,297.26,711.454,21.233,0.495053,158.567,225.386,228.091,525.351,21.233,156.612,222.867,225.134,522.394,21.233
docvqa,1792,1024,docvqa_598,approximated,377.084,437.215,440.062,1042.645,1482.707,23.17,0.254322,158.7,226.072,228.517,1271.162,23.17,156.404,222.773,225.209,1267.854,23.17
docvqa,1792,1024,docvqa_599,approximated,382.971,442.788,445.315,1468.333,1913.648,24.887,0.200126,158.911,226.674,229.249,1697.582,24.887,156.75,223.287,225.943,1694.276,24.887
docvqa,1792,1024,docvqa_600,approximated,354.866,414.266,416.734,207.356,624.09,20.736,0.568612,188.449,254.73,258.2,465.556,20.736,156.914,223.411,227.386,434.742,20.736
docvqa,1792,1024,docvqa_601,approximated,370.082,429.852,432.066,1094.889,1526.955,22.345,0.242366,159.666,228.313,230.805,1325.694,22.345,156.678,225.847,227.98,1322.869,22.345
docvqa,1792,1024,docvqa_16981,approximated,378.213,438.011,440.607,400.073,840.68,25.005,0.44989,167.285,233.76,237.32,637.393,25.005,156.619,223.09,225.757,625.83,25.005
docvqa,1792,1024,docvqa_16990,approximated,376.344,436.423,439.204,419.59,858.794,22.084,0.438224,156.246,222.845,225.407,644.997,22.084,156.596,223.018,225.438,645.028,22.084
docvqa,1792,1024,docvqa_57951,approximated,554.996,615.233,617.842,190.812,808.654,23.851,0.68632,158.285,226.214,228.695,419.507,23.851,156.753,224.608,227.506,418.318,23.851
docvqa,1792,1024,docvqa_57952,approximated,381.341,441.193,443.923,352.346,796.269,23.49,0.47891,155.146,221.993,224.425,576.771,23.49,156.443,222.708,225.237,577.583,23.49
docvqa,1792,1024,docvqa_57954,approximated,367.601,427.06,429.706,343.489,773.195,21.468,0.475431,158.541,225.001,227.485,570.974,21.468,156.904,224.546,228.15,571.639,21.468
docvqa,1792,1024,docvqa_57955,approximated,395.549,455.565,458.015,385.412,843.427,29.647,0.468978,156.392,222.628,225.199,610.611,29.647,156.533,231.714,234.499,619.911,29.647
docvqa,1792,1024,docvqa_610,approximated,381.487,441.302,443.823,1456.56,1900.383,23.493,0.200742,157.408,223.69,226.037,1682.597,23.493,156.554,222.847,225.36,1681.92,23.493
docvqa,1792,1024,docvqa_611,approximated,375.461,435.154,437.628,629.859,1067.487,22.495,0.351724,158.839,225.089,227.788,857.647,22.495,156.497,222.785,225.162,855.021,22.495
docvqa,1792,1024,docvqa_612,approximated,375.408,434.8,437.315,655.004,1092.319,22.586,0.34368,158.122,224.999,227.193,882.197,22.586,156.506,223.648,225.921,880.925,22.586
docvqa,1792,1024,docvqa_613,approximated,349.846,409.493,412.099,1017.861,1429.96,20.357,0.244655,156.665,222.778,225.34,1243.201,20.357,156.629,223.311,225.772,1243.633,20.357
docvqa,1792,1024,docvqa_16999,approximated,361.092,420.677,423.102,402.886,825.988,21.205,0.437164,155.415,221.545,223.947,626.833,21.205,156.372,222.425,224.837,627.723,21.205
docvqa,1792,1024,docvqa_17000,approximated,351.018,410.395,412.791,250.231,663.022,20.853,0.529421,157.225,223.246,225.704,475.935,20.853,156.696,223.086,225.695,475.926,20.853
docvqa,1792,1024,docvqa_17001,approximated,351.497,410.781,413.154,165.97,579.124,20.746,0.606947,157.393,223.578,226.099,392.069,20.746,156.757,223.146,226.924,392.894,20.746
docvqa,1792,1024,docvqa_57963,approximated,361.95,421.402,423.913,874.291,1298.204,21.324,0.278808,157.143,223.23,225.818,1100.109,21.324,156.877,223.11,226.398,1100.689,21.324
docvqa,1792,1024,docvqa_57964,approximated,380.775,440.602,443.894,1143.472,1587.366,24.329,0.239878,159.054,226.175,228.844,1372.316,24.329,156.239,222.099,224.527,1367.999,24.329
docvqa,1792,1024,docvqa_57965,approximated,352.904,412.484,415.178,1352.913,1768.091,21.475,0.199596,155.617,221.922,224.181,1577.094,21.475,156.303,222.47,224.818,1577.731,21.475
docvqa,1792,1024,docvqa_17002,approximated,349.712,409.041,411.47,270.834,682.304,20.833,0.512546,154.917,221.047,223.466,494.3,20.833,156.252,222.4,224.742,495.576,20.833
docvqa,1792,1024,docvqa_17003,approximated,351.154,410.353,412.662,491.837,904.499,20.493,0.388231,157.331,223.397,225.817,717.654,20.493,157.022,223.406,226.69,718.527,20.493
docvqa,1792,1024,docvqa_17004,approximated,386.459,446.426,448.873,453.962,902.835,23.893,0.428051,160.93,227.146,229.953,683.915,23.893,156.564,222.938,225.269,679.231,23.893
docvqa,1792,1024,docvqa_57969,approximated,393.192,453.129,455.848,215.074,670.922,23.897,0.586048,157.324,223.326,225.595,440.669,23.897,158.387,233.652,238.528,453.602,23.897
docvqa,1792,1024,docvqa_17005,approximated,387.877,447.502,450.073,354.123,804.196,23.608,0.482317,156.655,223.276,225.677,579.8,23.608,156.191,222.619,224.873,578.996,23.608
docvqa,1792,1024,docvqa_57971,approximated,375.116,434.866,437.331,478.635,915.966,22.792,0.40953,157.429,224.032,226.833,705.468,22.792,156.534,224.027,226.66,705.295,22.792
docvqa,1792,1024,docvqa_17007,approximated,381.329,441.157,443.643,603.225,1046.868,23.201,0.364257,160.551,227.223,230.02,833.245,23.201,156.576,224.413,226.648,829.873,23.201
docvqa,1792,1024,docvqa_57973,approximated,382.11,441.888,444.388,300.65,745.038,23.127,0.512873,154.633,220.842,223.192,523.842,23.127,156.82,223.614,226.129,526.779,23.127
docvqa,1792,1024,docvqa_57974,approximated,375.309,435.131,437.594,384.794,822.388,22.635,0.456365,163.402,229.376,232.096,616.89,22.635,156.628,223.778,226.338,611.132,22.635
docvqa,1792,1024,docvqa_57975,approximated,363.915,423.519,425.94,403.904,829.844,21.258,0.438534,157.355,223.48,225.701,629.605,21.258,156.34,224.735,227.199,631.103,21.258
docvqa,1792,1024,docvqa_57976,approximated,375.227,434.826,437.728,385.242,822.97,22.661,0.455943,155.072,221.301,223.466,608.708,22.661,156.459,222.852,225.124,610.366,22.661
docvqa,1792,1024,docvqa_57977,approximated,372.902,432.867,435.735,450.016,885.751,22.501,0.421001,157.546,223.518,225.759,675.775,22.501,156.645,223.127,225.373,675.389,22.501
docvqa,1792,1024,docvqa_57978,approximated,368.777,429.021,431.907,519.788,951.695,22.599,0.387495,157.752,223.607,225.796,745.584,22.599,156.449,222.826,225.042,744.83,22.599
docvqa,1792,1024,docvqa_636,approximated,374.341,433.933,436.401,1506.847,1943.248,23.182,0.192637,156.816,223.049,225.282,1732.129,23.182,156.464,223.017,225.229,1732.076,23.182
docvqa,1792,1024,docvqa_637,approximated,399.442,459.541,462.629,522.547,985.176,24.883,0.405453,179.689,245.918,248.69,771.237,24.883,156.551,222.745,225.246,747.793,24.883
docvqa,1792,1024,docvqa_639,approximated,388.214,447.811,450.226,1322.002,1772.228,23.607,0.219054,157.999,232.907,235.105,1557.107,23.607,156.98,225.277,227.943,1549.945,23.607
docvqa,1792,1024,docvqa_57985,approximated,377.752,437.688,440.651,458.406,899.057,22.92,0.420165,158.277,227.288,230.012,688.418,22.92,156.851,223.726,226.217,684.623,22.92
docvqa,1792,1024,docvqa_57986,approximated,375.131,434.927,437.95,1499.84,1937.79,24.191,0.193587,155.781,222.723,225.121,1724.961,24.191,156.338,222.907,225.436,1725.276,24.191
docvqa,1792,1024,docvqa_57987,approximated,355.716,415.636,418.329,1331.105,1749.434,20.799,0.203332,156.473,222.803,225.173,1556.278,20.799,156.699,225.366,227.678,1558.783,20.799
docvqa,1792,1024,docvqa_57989,approximated,375.31,435.409,437.769,448.343,886.112,22.417,0.423547,157.288,223.582,226.026,674.369,22.417,156.752,223.425,226.885,675.228,22.417
docvqa,1792,1024,docvqa_650,approximated,346.96,406.423,408.836,303.969,712.805,20.265,0.486753,158.641,226.45,228.975,532.944,20.265,156.446,223.047,225.407,529.376,20.265
docvqa,1792,1024,docvqa_651,approximated,382.711,442.701,445.23,489.874,935.104,23.327,0.409271,154.752,221.608,224.112,713.986,23.327,156.406,223.057,225.334,715.208,23.327
docvqa,1792,1024,docvqa_58007,approximated,381.089,441.046,443.546,547.883,991.429,24.904,0.384383,155.689,221.857,224.193,772.076,24.904,156.36,222.264,224.515,772.398,24.904
docvqa,1792,1024,docvqa_58009,approximated,471.074,530.483,533.075,171.53,704.605,21.441,0.668565,155.26,221.189,223.551,395.081,21.441,156.476,223.426,225.796,397.326,21.441
docvqa,1792,1024,docvqa_58018,approximated,353.494,412.89,415.301,945.936,1361.237,20.564,0.259686,167.163,233.678,236.699,1182.635,20.564,156.541,227.678,230.768,1176.704,20.564
docvqa,1792,1024,docvqa_674,approximated,378.372,438.02,440.892,296.745,737.637,22.827,0.512951,156.871,224.36,226.791,523.536,22.827,156.521,222.659,224.906,521.651,22.827
docvqa,1792,1024,docvqa_57122,approximated,377.28,437.058,439.67,299.204,738.874,23.016,0.510615,156.51,222.568,224.957,524.161,23.016,160.679,229.336,233.547,532.751,23.016
docvqa,1792,1024,docvqa_58020,approximated,348.37,408.124,410.504,203.355,613.859,20.336,0.567508,156.367,222.562,225.098,428.453,20.336,156.462,222.636,224.988,428.343,20.336
docvqa,1792,1024,docvqa_58021,approximated,351.159,410.346,412.633,211.602,624.235,21.16,0.562543,154.652,220.62,223.122,434.724,21.16,156.53,222.734,225.014,436.616,21.16
docvqa,1792,1024,docvqa_58022,approximated,354.403,413.709,415.998,410.406,826.404,20.52,0.428849,167.54,235.397,238.377,648.783,20.52,156.401,222.703,225.007,635.413,20.52
docvqa,1792,1024,docvqa_58023,approximated,386.191,445.605,449.497,402.161,851.658,20.108,0.453458,159.087,225.28,228.132,630.293,20.108,156.62,227.011,229.398,631.559,20.108
docvqa,1792,1024,docvqa_58024,approximated,352.503,411.815,414.092,436.043,850.135,20.764,0.414643,157.402,223.769,226.588,662.631,20.764,159.792,226.193,232.575,668.618,20.764
docvqa,1792,1024,docvqa_675,approximated,371.533,431.522,434.233,2689.725,3123.958,22.229,0.11893,154.659,220.815,223.2,2912.925,22.229,156.568,222.728,225.228,2914.953,22.229
docvqa,1792,1024,docvqa_676,approximated,413.986,474.356,476.857,275.503,752.36,25.046,0.55025,160.255,227.617,230.026,505.529,25.046,156.634,228.314,230.851,506.354,25.046
docvqa,1792,1024,docvqa_677,approximated,379.495,439.386,442.216,640.064,1082.28,22.859,0.350644,164.939,231.399,234.688,874.752,22.859,156.358,224.211,226.49,866.554,22.859
docvqa,1792,1024,docvqa_58029,approximated,391.17,451.304,454.066,277.324,731.39,23.11,0.53483,156.19,222.668,225.26,502.584,23.11,156.688,223.233,226.351,503.675,23.11
docvqa,1792,1024,docvqa_678,approximated,414.046,473.812,476.227,452.096,928.323,22.605,0.446015,157.728,224.918,227.119,679.215,22.605,156.68,223.135,225.529,677.625,22.605
docvqa,1792,1024,docvqa_58054,approximated,377.45,437.154,439.496,944.188,1383.684,23.605,0.272787,156.601,222.883,225.723,1169.911,23.605,156.54,224.287,226.654,1170.842,23.605
docvqa,1792,1024,docvqa_58056,approximated,353.799,413.315,415.669,682.728,1098.397,22.023,0.322105,155.554,221.605,224.319,907.047,22.023,156.51,226.218,228.584,911.312,22.023
docvqa,1792,1024,docvqa_58059,approximated,386.931,446.631,449.057,354.626,803.683,20.86,0.481447,157.861,224.739,227.057,581.683,20.86,156.649,223.052,225.526,580.152,20.86
docvqa,1792,1024,docvqa_58061,approximated,379.915,439.654,442.031,992.672,1434.703,23.635,0.264804,154.695,220.871,223.019,1215.691,23.635,156.661,222.875,225.261,1217.933,23.635
docvqa,1792,1024,docvqa_58064,approximated,378.609,438.386,440.786,367.987,808.773,22.999,0.468127,155.335,221.408,223.597,591.584,22.999,156.453,224.461,226.714,594.701,22.999
docvqa,1792,1024,docvqa_41686,approximated,358.782,418.389,420.761,227.257,648.018,20.66,0.55366,158.957,227.033,229.613,456.87,20.66,156.415,222.302,224.585,451.842,20.66
docvqa,1792,1024,docvqa_41687,approximated,392.903,452.676,455.159,599.979,1055.138,24.999,0.372371,178.048,245.234,249.257,849.236,24.999,156.919,223.211,225.398,825.377,24.999
docvqa,1792,1024,docvqa_41688,approximated,379.65,439.338,441.727,327.601,769.328,23.4,0.493483,163.562,229.801,233.149,560.75,23.4,156.395,225.011,227.343,554.944,23.4
docvqa,1792,1024,docvqa_41689,approximated,375.353,435.082,437.401,369.342,806.743,23.084,0.46527,155.473,221.362,223.594,592.936,23.084,156.494,222.621,224.835,594.177,23.084
docvqa,1792,1024,docvqa_41690,approximated,378.385,438.322,440.62,563.967,1004.587,23.499,0.376657,158.688,226.349,230.003,793.97,23.499,156.562,222.986,225.326,789.293,23.499
docvqa,1792,1024,docvqa_41691,approximated,384.266,444.015,446.496,419.005,865.501,23.278,0.44398,157.887,225.755,228.118,647.123,23.278,156.694,223.628,225.98,644.985,23.278
docvqa,1792,1024,docvqa_41693,approximated,382.763,442.784,445.545,549.806,995.351,23.905,0.384551,154.751,221.785,224.222,774.028,23.905,157.374,223.938,227.065,776.871,23.905
docvqa,1792,1024,docvqa_41694,approximated,388.299,448.189,451.146,500.655,951.801,26.35,0.407963,162.046,228.239,230.535,731.19,26.35,156.59,223.553,225.918,726.573,26.35
docvqa,1792,1024,docvqa_41695,approximated,405.893,465.732,468.297,460.129,928.426,23.006,0.437183,156.877,224.733,227.028,687.157,23.006,156.759,223.298,226.05,686.179,23.006
docvqa,1792,1024,docvqa_41705,approximated,383.32,443.096,445.494,324.987,770.481,23.213,0.497507,155.159,222.582,226.29,551.277,23.213,156.776,223.454,226.056,551.043,23.213
docvqa,1792,1024,docvqa_17132,approximated,418.605,478.267,481.042,357.249,838.291,23.817,0.499356,158.413,224.872,227.552,584.801,23.817,157.897,224.147,227.598,584.847,23.817
